merchant_id,doc_id
M15480,D017459
M34424,D017460
M42900,D017461
M47708,D017462
M01082,D017463
M07165,D017464
M39941,D017465
M10734,D017466
M44222,D017467
M14772,D017468
M11511,D017469
M30961,D017470
M21054,D017471
M19582,D017472
M47273,D017473
M06048,D017474
M19168,D017475
M31851,D017476
M26918,D017477
M13230,D017478
M03985,D017479
M20704,D017480
M35103,D017481
M30514,D017482
M42399,D017483
M39611,D017484
M14851,D017485
M43078,D017486
M08559,D017487
M29949,D017488
M13967,D017489
M22270,D017490
M13924,D017491
M30431,D017492
M30578,D017493
M37919,D017494
M27439,D017495
M41139,D017496
M11901,D017497
M10566,D017498
M44496,D017499
M33278,D017500
M45540,D017501
M24461,D017502
M48817,D017503
M15767,D017504
M30789,D017505
M01818,D017506
M40195,D017507
M20362,D017508
M41940,D017509
M03905,D017510
M29638,D017511
M24834,D017512
M12599,D017513
M45771,D017514
M32535,D017515
M35220,D017516
M17626,D017517
M42411,D017518
M16352,D017519
M27742,D017520
M44391,D017521
M40959,D017522
M31752,D017523
M17534,D017524
M03985,D017525
M48109,D017526
M29061,D017527
M00613,D017528
M43000,D017529
M20679,D017530
M16560,D017531
M38567,D017532
M27668,D017533
M07180,D017534
M48670,D017535
M45381,D017536
M04096,D017537
M03725,D017538
M05526,D017539
M10207,D017540
M21451,D017541
M15891,D017542
M40268,D017543
M15928,D017544
M27804,D017545
M47172,D017546
M11237,D017547
M35059,D017548
M19729,D017549
M34141,D017550
M00140,D017551
M22562,D017552
M27066,D017553
M02365,D017554
M11333,D017555
M01112,D017556
M49935,D017557
M45520,D017558
M26170,D017559
M11475,D017560
M44582,D017561
M36320,D017562
M28750,D017563
M24855,D017564
M08635,D017565
M13452,D017566
M43319,D017567
M38924,D017568
M20415,D017569
M11578,D017570
M26542,D017571
M34481,D017572
M29214,D017573
M31448,D017574
M29529,D017575
M13793,D017576
M44361,D017577
M37868,D017578
M13742,D017579
M21063,D017580
M04909,D017581
M15906,D017582
M40502,D017583
M05576,D017584
M24496,D017585
M23666,D017586
M07509,D017587
M46372,D017588
M29186,D017589
M25360,D017590
M41145,D017591
M25715,D017592
M47281,D017593
M44284,D017594
M29988,D017595
M26478,D017596
M38450,D017597
M26192,D017598
M30735,D017599
M12163,D017600
M04105,D017601
M13131,D017602
M14216,D017603
M33221,D017604
M26065,D017605
M47091,D017606
M47193,D017607
M12012,D017608
M17435,D017609
M42417,D017610
M48377,D017611
M03771,D017612
M02829,D017613
M00065,D017614
M10715,D017615
M13077,D017616
M38269,D017617
M48674,D017618
M36926,D017619
M23852,D017620
M14289,D017621
M01886,D017622
M03843,D017623
M36519,D017624
M24104,D017625
M39561,D017626
M49593,D017627
M31225,D017628
M12832,D017629
M35503,D017630
M34069,D017631
M08665,D017632
M44375,D017633
M25561,D017634
M49893,D017635
M38079,D017636
M03002,D017637
M46725,D017638
M37859,D017639
M19093,D017640
M30823,D017641
M06167,D017642
M14730,D017643
M21983,D017644
M09074,D017645
M30903,D017646
M09093,D017647
M18569,D017648
M46559,D017649
M49801,D017650
M28605,D017651
M27677,D017652
M41707,D017653
M38582,D017654
M34579,D017655
M05137,D017656
M45409,D017657
M14033,D017658
M01721,D017659
M31421,D017660
M47935,D017661
M28327,D017662
M25034,D017663
M45593,D017664
M19447,D017665
M23813,D017666
M34498,D017667
M44984,D017668
M44619,D017669
M40705,D017670
M27605,D017671
M46623,D017672
M23625,D017673
M00406,D017674
M49231,D017675
M20032,D017676
M03686,D017677
M11494,D017678
M28759,D017679
M00297,D017680
M20173,D017681
M41100,D017682
M40541,D017683
M23144,D017684
M00471,D017685
M29912,D017686
M02792,D017687
M37632,D017688
M22427,D017689
M45779,D017690
M30483,D017691
M11672,D017692
M36076,D017693
M11726,D017694
M14402,D017695
M45360,D017696
M09616,D017697
M26012,D017698
M48723,D017699
M21078,D017700
M36020,D017701
M43090,D017702
M27892,D017703
M26347,D017704
M39975,D017705
M36491,D017706
M06974,D017707
M26973,D017708
M27113,D017709
M38462,D017710
M03805,D017711
M13426,D017712
M01539,D017713
M41974,D017714
M26236,D017715
M16688,D017716
M46030,D017717
M42395,D017718
M19847,D017719
M26896,D017720
M38660,D017721
M01861,D017722
M27806,D017723
M23934,D017724
M25687,D017725
M06330,D017726
M08479,D017727
M26066,D017728
M08809,D017729
M49304,D017730
M11424,D017731
M48372,D017732
M41162,D017733
M45420,D017734
M27808,D017735
M11096,D017736
M06490,D017737
M43192,D017738
M07148,D017739
M42255,D017740
M23661,D017741
M15432,D017742
M16990,D017743
M27263,D017744
M34708,D017745
M07675,D017746
M42162,D017747
M42567,D017748
M17668,D017749
M37735,D017750
M49156,D017751
M06191,D017752
M03285,D017753
M16368,D017754
M25477,D017755
M00486,D017756
M35466,D017757
M26682,D017758
M17601,D017759
M44301,D017760
M21905,D017761
M23323,D017762
M42943,D017763
M44810,D017764
M21034,D017765
M39770,D017766
M15454,D017767
M22106,D017768
M16037,D017769
M31944,D017770
M28325,D017771
M00624,D017772
M15933,D017773
M23405,D017774
M22694,D017775
M05000,D017776
M29878,D017777
M40848,D017778
M09624,D017779
M07085,D017780
M30967,D017781
M02751,D017782
M30124,D017783
M32130,D017784
M30959,D017785
M06402,D017786
M03775,D017787
M14313,D017788
M10542,D017789
M40164,D017790
M25581,D017791
M05035,D017792
M45315,D017793
M09324,D017794
M05657,D017795
M04152,D017796
M30885,D017797
M28405,D017798
M26102,D017799
M48622,D017800
M36953,D017801
M00976,D017802
M33936,D017803
M15959,D017804
M05418,D017805
M26491,D017806
M19606,D017807
M14009,D017808
M25893,D017809
M47991,D017810
M00703,D017811
M20468,D017812
M16777,D017813
M28366,D017814
M07649,D017815
M11571,D017816
M03310,D017817
M41742,D017818
M21955,D017819
M49390,D017820
M36698,D017821
M38154,D017822
M00559,D017823
M00921,D017824
M18556,D017825
M35779,D017826
M35903,D017827
M07219,D017828
M43966,D017829
M06905,D017830
M15249,D017831
M14091,D017832
M10035,D017833
M48838,D017834
M46693,D017835
M18831,D017836
M49123,D017837
M16490,D017838
M24301,D017839
M09598,D017840
M19922,D017841
M16444,D017842
M13930,D017843
M02979,D017844
M45312,D017845
M14921,D017846
M35105,D017847
M07823,D017848
M21748,D017849
M23189,D017850
M39409,D017851
M12888,D017852
M23277,D017853
M46370,D017854
M43280,D017855
M08002,D017856
M16417,D017857
M15862,D017858
M31348,D017859
M06330,D017860
M42086,D017861
M02921,D017862
M25538,D017863
M16120,D017864
M42355,D017865
M34307,D017866
M20247,D017867
M17067,D017868
M28957,D017869
M37290,D017870
M21698,D017871
M11716,D017872
M15441,D017873
M49494,D017874
M13658,D017875
M01487,D017876
M41121,D017877
M00199,D017878
M15817,D017879
M01485,D017880
M16867,D017881
M19219,D017882
M40350,D017883
M40151,D017884
M29080,D017885
M12030,D017886
M38537,D017887
M49376,D017888
M49165,D017889
M23046,D017890
M04784,D017891
M14109,D017892
M20945,D017893
M17999,D017894
M24807,D017895
M49875,D017896
M05262,D017897
M06210,D017898
M30847,D017899
M26090,D017900
M32347,D017901
M44611,D017902
M05322,D017903
M28102,D017904
M04040,D017905
M37347,D017906
M01025,D017907
M02904,D017908
M27646,D017909
M23615,D017910
M34042,D017911
M41084,D017912
M35411,D017913
M21185,D017914
M08423,D017915
M20746,D017916
M38276,D017917
M32386,D017918
M32710,D017919
M02825,D017920
M47797,D017921
M11782,D017922
M33209,D017923
M04244,D017924
M03565,D017925
M42568,D017926
M25408,D017927
M00141,D017928
M19826,D017929
M47918,D017930
M32837,D017931
M41292,D017932
M39236,D017933
M05802,D017934
M44507,D017935
M09493,D017936
M38940,D017937
M11344,D017938
M07404,D017939
M14828,D017940
M22175,D017941
M46109,D017942
M24822,D017943
M46904,D017944
M30718,D017945
M37143,D017946
M46452,D017947
M23829,D017948
M17937,D017949
M28100,D017950
M29630,D017951
M19812,D017952
M05255,D017953
M17036,D017954
M28681,D017955
M43009,D017956
M43712,D017957
M05591,D017958
M06310,D017959
M13825,D017960
M09197,D017961
M33036,D017962
M47053,D017963
M13090,D017964
M16527,D017965
M14777,D017966
M14102,D017967
M10742,D017968
M17708,D017969
M32531,D017970
M08742,D017971
M25737,D017972
M07305,D017973
M44296,D017974
M00649,D017975
M14918,D017976
M41883,D017977
M14057,D017978
M13141,D017979
M03280,D017980
M45621,D017981
M03650,D017982
M11611,D017983
M45059,D017984
M36895,D017985
M43451,D017986
M42101,D017987
M35087,D017988
M43913,D017989
M27441,D017990
M22832,D017991
M30820,D017992
M31545,D017993
M37342,D017994
M07969,D017995
M16276,D017996
M20726,D017997
M39298,D017998
M15487,D017999
M32510,D018000
M06561,D018001
M23144,D018002
M12273,D018003
M36423,D018004
M19209,D018005
M10857,D018006
M46757,D018007
M32604,D018008
M02444,D018009
M30210,D018010
M39835,D018011
M42042,D018012
M15768,D018013
M41703,D018014
M44044,D018015
M38484,D018016
M21407,D018017
M43753,D018018
M07658,D018019
M12012,D018020
M49449,D018021
M45139,D018022
M24536,D018023
M25007,D018024
M15775,D018025
M04063,D018026
M29324,D018027
M48915,D018028
M31159,D018029
M10625,D018030
M30427,D018031
M07762,D018032
M27370,D018033
M39589,D018034
M41595,D018035
M06779,D018036
M49494,D018037
M31793,D018038
M10622,D018039
M33186,D018040
M33763,D018041
M42588,D018042
M03499,D018043
M30110,D018044
M30377,D018045
M28271,D018046
M34450,D018047
M22863,D018048
M08283,D018049
M22833,D018050
M27714,D018051
M33942,D018052
M35180,D018053
M42633,D018054
M01361,D018055
M02977,D018056
M08258,D018057
M10674,D018058
M04506,D018059
M11267,D018060
M07612,D018061
M21664,D018062
M21636,D018063
M33069,D018064
M13017,D018065
M12962,D018066
M25032,D018067
M04122,D018068
M21148,D018069
M31398,D018070
M13883,D018071
M21859,D018072
M18605,D018073
M14000,D018074
M25025,D018075
M49501,D018076
M45131,D018077
M10605,D018078
M11508,D018079
M45047,D018080
M47262,D018081
M25038,D018082
M43980,D018083
M22307,D018084
M21077,D018085
M45830,D018086
M44782,D018087
M00462,D018088
M46109,D018089
M26591,D018090
M49483,D018091
M42712,D018092
M32912,D018093
M30184,D018094
M47397,D018095
M44859,D018096
M44086,D018097
M28001,D018098
M48644,D018099
M02381,D018100
M43127,D018101
M38945,D018102
M03151,D018103
M42361,D018104
M12086,D018105
M46999,D018106
M04714,D018107
M49452,D018108
M16383,D018109
M29369,D018110
M42533,D018111
M31259,D018112
M30510,D018113
M27372,D018114
M13072,D018115
M03272,D018116
M39897,D018117
M36964,D018118
M11503,D018119
M16415,D018120
M23883,D018121
M09472,D018122
M16888,D018123
M36183,D018124
M15309,D018125
M01786,D018126
M09192,D018127
M14962,D018128
M13572,D018129
M28633,D018130
M49605,D018131
M16522,D018132
M43467,D018133
M36244,D018134
M28757,D018135
M14530,D018136
M18745,D018137
M09513,D018138
M17068,D018139
M47433,D018140
M25744,D018141
M31352,D018142
M17799,D018143
M25460,D018144
M33373,D018145
M29728,D018146
M12635,D018147
M31053,D018148
M10923,D018149
M28338,D018150
M26956,D018151
M46862,D018152
M44471,D018153
M02998,D018154
M44532,D018155
M06445,D018156
M09059,D018157
M49087,D018158
M24780,D018159
M48851,D018160
M03150,D018161
M07828,D018162
M04843,D018163
M29819,D018164
M01198,D018165
M45538,D018166
M21888,D018167
M26479,D018168
M35414,D018169
M24549,D018170
M01489,D018171
M00432,D018172
M29695,D018173
M02092,D018174
M12873,D018175
M36529,D018176
M47375,D018177
M09391,D018178
M31561,D018179
M42921,D018180
M24022,D018181
M26419,D018182
M14160,D018183
M35153,D018184
M41799,D018185
M20517,D018186
M02838,D018187
M33914,D018188
M45076,D018189
M03665,D018190
M09851,D018191
M27134,D018192
M14164,D018193
M26557,D018194
M19741,D018195
M36242,D018196
M41026,D018197
M03458,D018198
M27887,D018199
M19028,D018200
M45529,D018201
M13034,D018202
M39986,D018203
M18617,D018204
M28307,D018205
M06241,D018206
M28031,D018207
M42227,D018208
M07170,D018209
M44302,D018210
M04861,D018211
M29767,D018212
M49500,D018213
M42465,D018214
M12449,D018215
M29356,D018216
M31910,D018217
M14550,D018218
M39999,D018219
M15283,D018220
M41939,D018221
M12182,D018222
M13700,D018223
M30805,D018224
M05780,D018225
M15919,D018226
M08619,D018227
M13259,D018228
M10505,D018229
M32798,D018230
M02224,D018231
M26713,D018232
M48432,D018233
M05234,D018234
M07353,D018235
M38251,D018236
M00067,D018237
M03940,D018238
M38106,D018239
M21346,D018240
M16386,D018241
M12965,D018242
M24203,D018243
M00412,D018244
M20163,D018245
M21165,D018246
M34719,D018247
M46764,D018248
M37954,D018249
M32292,D018250
M31785,D018251
M38966,D018252
M12919,D018253
M26936,D018254
M18949,D018255
M38923,D018256
M16237,D018257
M48076,D018258
M14227,D018259
M33483,D018260
M08660,D018261
M23732,D018262
M20551,D018263
M08892,D018264
M48083,D018265
M08466,D018266
M28693,D018267
M00543,D018268
M31272,D018269
M04492,D018270
M44131,D018271
M48418,D018272
M38396,D018273
M02591,D018274
M21076,D018275
M04305,D018276
M13400,D018277
M27811,D018278
M49298,D018279
M33084,D018280
M18965,D018281
M01076,D018282
M26162,D018283
M48769,D018284
M30722,D018285
M49290,D018286
M02187,D018287
M01226,D018288
M40848,D018289
M07976,D018290
M10340,D018291
M37249,D018292
M16486,D018293
M27929,D018294
M40676,D018295
M32272,D018296
M19364,D018297
M47511,D018298
M24161,D018299
M16565,D018300
M06315,D018301
M16782,D018302
M39048,D018303
M32251,D018304
M09896,D018305
M47356,D018306
M19851,D018307
M11707,D018308
M32800,D018309
M15546,D018310
M00413,D018311
M35739,D018312
M35111,D018313
M33458,D018314
M27563,D018315
M40332,D018316
M46243,D018317
M04756,D018318
M07921,D018319
M42385,D018320
M16156,D018321
M37308,D018322
M49819,D018323
M40508,D018324
M30476,D018325
M26832,D018326
M11168,D018327
M34533,D018328
M48416,D018329
M45266,D018330
M42300,D018331
M15216,D018332
M12416,D018333
M17073,D018334
M30469,D018335
M37203,D018336
M49628,D018337
M27394,D018338
M22631,D018339
M16254,D018340
M34055,D018341
M19826,D018342
M23703,D018343
M25353,D018344
M07930,D018345
M40900,D018346
M11144,D018347
M03963,D018348
M18565,D018349
M32938,D018350
M10131,D018351
M16000,D018352
M20946,D018353
M08018,D018354
M41212,D018355
M04100,D018356
M29208,D018357
M18157,D018358
M49818,D018359
M24450,D018360
M15948,D018361
M22414,D018362
M44434,D018363
M33168,D018364
M01199,D018365
M26481,D018366
M14823,D018367
M03165,D018368
M40463,D018369
M34426,D018370
M37854,D018371
M46554,D018372
M32544,D018373
M23223,D018374
M16866,D018375
M38204,D018376
M34081,D018377
M39802,D018378
M08361,D018379
M38318,D018380
M08031,D018381
M28175,D018382
M14398,D018383
M11011,D018384
M15537,D018385
M33232,D018386
M27823,D018387
M03397,D018388
M22051,D018389
M29788,D018390
M48029,D018391
M43389,D018392
M41323,D018393
M36501,D018394
M31018,D018395
M23485,D018396
M10068,D018397
M15264,D018398
M00099,D018399
M28408,D018400
M08938,D018401
M49919,D018402
M30816,D018403
M28427,D018404
M48215,D018405
M25536,D018406
M41863,D018407
M07867,D018408
M03825,D018409
M11320,D018410
M14272,D018411
M34336,D018412
M07837,D018413
M23279,D018414
M06593,D018415
M13894,D018416
M24842,D018417
M41933,D018418
M45531,D018419
M06002,D018420
M38209,D018421
M25046,D018422
M34656,D018423
M39536,D018424
M19358,D018425
M06720,D018426
M30386,D018427
M08444,D018428
M21742,D018429
M47774,D018430
M47521,D018431
M03278,D018432
M29138,D018433
M01243,D018434
M07247,D018435
M49273,D018436
M20979,D018437
M15465,D018438
M30418,D018439
M30659,D018440
M31757,D018441
M02050,D018442
M27534,D018443
M13601,D018444
M49363,D018445
M04635,D018446
M11439,D018447
M47492,D018448
M22398,D018449
M48273,D018450
M24337,D018451
M08955,D018452
M37231,D018453
M27782,D018454
M32873,D018455
M43536,D018456
M00854,D018457
M03811,D018458
M41016,D018459
M22417,D018460
M22438,D018461
M17192,D018462
M02493,D018463
M17265,D018464
M08918,D018465
M05153,D018466
M00242,D018467
M09084,D018468
M23913,D018469
M44953,D018470
M35853,D018471
M16154,D018472
M21855,D018473
M45774,D018474
M19985,D018475
M22060,D018476
M10949,D018477
M32723,D018478
M41412,D018479
M03970,D018480
M44522,D018481
M04732,D018482
M30907,D018483
M07800,D018484
M49243,D018485
M16324,D018486
M34352,D018487
M09733,D018488
M01599,D018489
M00726,D018490
M07386,D018491
M21708,D018492
M13697,D018493
M38488,D018494
M00350,D018495
M38501,D018496
M23909,D018497
M36792,D018498
M04228,D018499
M44761,D018500
M28514,D018501
M29409,D018502
M37751,D018503
M06475,D018504
M43435,D018505
M20909,D018506
M00263,D018507
M15375,D018508
M13375,D018509
M22314,D018510
M01938,D018511
M00765,D018512
M30169,D018513
M08487,D018514
M42062,D018515
M16677,D018516
M30115,D018517
M27463,D018518
M22495,D018519
M00989,D018520
M16879,D018521
M34334,D018522
M40023,D018523
