merchant_id,application_id
M09885,A011240
M09886,A004134
M09887,A021358
M09888,A037117
M09889,A005295
M09890,A038853
M09891,A000945
M09892,A049038
M09893,A018131
M09894,A039930
M09895,A002440
M09896,A044335
M09897,A029353
M09898,A016963
M09899,A023107
M09900,A019061
M09901,A001944
M09902,A039615
M09903,A006014
M09904,A019171
M09905,A011214
M09906,A000529
M09907,A037338
M09908,A019586
M09909,A026813
M09910,A043132
M09911,A010413
M09912,A013493
M09913,A048760
M09914,A043654
M09915,A038488
M09916,A034841
M09917,A008338
M09918,A013227
M09919,A000132
M09920,A032205
M09921,A035876
M09922,A044946
M09923,A039301
M09924,A021010
M09925,A009270
M09926,A005394
M09927,A038893
M09928,A032982
M09929,A018071
M09930,A009171
M09931,A038123
M09932,A012670
M09933,A018658
M09934,A031008
M09935,A029950
M09936,A041503
M09937,A000449
M09938,A008134
M09939,A034056
M09940,A005536
M09941,A036026
M09942,A008480
M09943,A044378
M09944,A028797
M09945,A008284
M09946,A046348
M09947,A003658
M09948,A041065
M09949,A039194
M09950,A002707
M09951,A000253
M09952,A020281
M09953,A030837
M09954,A040308
M09955,A018440
M09956,A043654
M09957,A049856
M09958,A041948
M09959,A012404
M09960,A033942
M09961,A043249
M09962,A015493
M09963,A013278
M09964,A003199
M09965,A019943
M09966,A039609
M09967,A024471
M09968,A027994
M09969,A045238
M09970,A047077
M09971,A005200
M09972,A048451
M09973,A002686
M09974,A031453
M09975,A029462
M09976,A032099
M09977,A014783
M09978,A019762
M09979,A048957
M09980,A035600
M09981,A029176
M09982,A022477
M09983,A045062
M09984,A016945
M09985,A018766
M09986,A033654
M09987,A025436
M09988,A019740
M09989,A018577
M09990,A011427
M09991,A017144
M09992,A001367
M09993,A024141
M09994,A027848
M09995,A023941
M09996,A043590
M09997,A022979
M09998,A005504
M09999,A031244
M10000,A026808
M10001,A004784
M10002,A041845
M10003,A008348
M10004,A042641
M10005,A007348
M10006,A016717
M10007,A029338
M10008,A011552
M10009,A005298
M10010,A010457
M10011,A030143
M10012,A022863
M10013,A002840
M10014,A029459
M10015,A045295
M10016,A018081
M10017,A008483
M10018,A006702
M10019,A046221
M10020,A030256
M10021,A003823
M10022,A023780
M10023,A045315
M10024,A046883
M10025,A043998
M10026,A016770
M10027,A049275
M10028,A041094
M10029,A033850
M10030,A031574
M10031,A010122
M10032,A002580
M10033,A008363
M10034,A002987
M10035,A036254
M10036,A020642
M10037,A001882
M10038,A019344
M10039,A040741
M10040,A048014
M10041,A015096
M10042,A045320
M10043,A035968
M10044,A025595
M10045,A028475
M10046,A020404
M10047,A013063
M10048,A019802
M10049,A043817
M10050,A033837
M10051,A041386
M10052,A035255
M10053,A015286
M10054,A016379
M10055,A008711
M10056,A002335
M10057,A022577
M10058,A046392
M10059,A036859
M10060,A006998
M10061,A027641
M10062,A035329
M10063,A047993
M10064,A029180
M10065,A023635
M10066,A008985
M10067,A020517
M10068,A045831
M10069,A043827
M10070,A038176
M10071,A018738
M10072,A011448
M10073,A003089
M10074,A032875
M10075,A029860
M10076,A048126
M10077,A011426
M10078,A019694
M10079,A010090
M10080,A026249
M10081,A025187
M10082,A015735
M10083,A043049
M10084,A049665
M10085,A020421
M10086,A027139
M10087,A000888
M10088,A016067
M10089,A032064
M10090,A044551
M10091,A005732
M10092,A005885
M10093,A049340
M10094,A008480
M10095,A002949
M10096,A016961
M10097,A049610
M10098,A020934
M10099,A007542
M10100,A034519
M10101,A038143
M10102,A007966
M10103,A002181
M10104,A012644
M10105,A022772
M10106,A021843
M10107,A046432
M10108,A007782
M10109,A011053
M10110,A014011
M10111,A024333
M10112,A016214
M10113,A029705
M10114,A045129
M10115,A015486
M10116,A007585
M10117,A042894
M10118,A044435
M10119,A031749
M10120,A023624
M10121,A024715
M10122,A042474
M10123,A003610
M10124,A038431
M10125,A048375
M10126,A004789
M10127,A030868
M10128,A000679
M10129,A039808
M10130,A015982
M10131,A031299
M10132,A027833
M10133,A002959
M10134,A045932
M10135,A046212
M10136,A004670
M10137,A027233
M10138,A029801
M10139,A012949
M10140,A030452
M10141,A034123
M10142,A048812
M10143,A003829
M10144,A040011
M10145,A044109
M10146,A037625
M10147,A045562
M10148,A011559
M10149,A014871
M10150,A048754
M10151,A049890
M10152,A031389
M10153,A033160
M10154,A026990
M10155,A001626
M10156,A016182
M10157,A012536
M10158,A041779
M10159,A032245
M10160,A018154
M10161,A013667
M10162,A038450
M10163,A039502
M10164,A007428
M10165,A016865
M10166,A043494
M10167,A015593
M10168,A017681
M10169,A039379
M10170,A017901
M10171,A005286
M10172,A025658
M10173,A037755
M10174,A031996
M10175,A026596
M10176,A046365
M10177,A005206
M10178,A033643
M10179,A002573
M10180,A023575
M10181,A038339
M10182,A046855
M10183,A024831
M10184,A018080
M10185,A002096
M10186,A020730
M10187,A016423
M10188,A015174
M10189,A024483
M10190,A001793
M10191,A020752
M10192,A046223
M10193,A015599
M10194,A001533
M10195,A043421
M10196,A030103
M10197,A023907
M10198,A028531
M10199,A013606
M10200,A042468
M10201,A003950
M10202,A003594
M10203,A024312
M10204,A031199
M10205,A004023
M10206,A030206
M10207,A032127
M10208,A029146
M10209,A042553
M10210,A023269
M10211,A044076
M10212,A042531
M10213,A001074
M10214,A010405
M10215,A019032
M10216,A017832
M10217,A034688
M10218,A002843
M10219,A004996
M10220,A031607
M10221,A005319
M10222,A024138
M10223,A026024
M10224,A037354
M10225,A007084
M10226,A035192
M10227,A001888
M10228,A011391
M10229,A043236
M10230,A006415
M10231,A027266
M10232,A014831
M10233,A011540
M10234,A026105
M10235,A012793
M10236,A030946
M10237,A036351
M10238,A004560
M10239,A046781
M10240,A009719
M10241,A034380
M10242,A025268
M10243,A003220
M10244,A016491
M10245,A002712
M10246,A038515
M10247,A017096
M10248,A036995
M10249,A003584
M10250,A026535
M10251,A009457
M10252,A003585
M10253,A027197
M10254,A015300
M10255,A009201
M10256,A029819
M10257,A014783
M10258,A046130
M10259,A018913
M10260,A008607
M10261,A031860
M10262,A011161
M10263,A016287
M10264,A030673
M10265,A027055
M10266,A034608
M10267,A048636
M10268,A013624
M10269,A046227
M10270,A030011
M10271,A010682
M10272,A044283
M10273,A016380
M10274,A048942
M10275,A046393
M10276,A012208
M10277,A020932
M10278,A010269
M10279,A034771
M10280,A020916
M10281,A013289
M10282,A046634
M10283,A000536
M10284,A037021
M10285,A029506
M10286,A015188
M10287,A025460
M10288,A036620
M10289,A014250
M10290,A034754
M10291,A021668
M10292,A014570
M10293,A039928
M10294,A022240
M10295,A022003
M10296,A043709
M10297,A034006
M10298,A042261
M10299,A010894
M10300,A013301
M10301,A018119
M10302,A009486
M10303,A022120
M10304,A018184
M10305,A036439
M10306,A034204
M10307,A041065
M10308,A013393
M10309,A025880
M10310,A003224
M10311,A035009
M10312,A046330
M10313,A030651
M10314,A042586
M10315,A039710
M10316,A029661
M10317,A010421
M10318,A028458
M10319,A013064
M10320,A025087
M10321,A043178
M10322,A006379
M10323,A006154
M10324,A033154
M10325,A021179
M10326,A005865
M10327,A031234
M10328,A010926
M10329,A043982
M10330,A045282
M10331,A000071
M10332,A028442
M10333,A002930
M10334,A014823
M10335,A022623
M10336,A018287
M10337,A012195
M10338,A007455
M10339,A027931
M10340,A040440
M10341,A041741
M10342,A046532
M10343,A001903
M10344,A025384
M10345,A035897
M10346,A024520
M10347,A047086
M10348,A020203
M10349,A005746
M10350,A009389
M10351,A045136
M10352,A017107
M10353,A037277
M10354,A022382
M10355,A006851
M10356,A002553
M10357,A002595
M10358,A042756
M10359,A005493
M10360,A042777
M10361,A001405
M10362,A025383
M10363,A008477
M10364,A015006
M10365,A014780
M10366,A034383
M10367,A001955
M10368,A007960
M10369,A002015
M10370,A038260
M10371,A006618
M10372,A016708
M10373,A041729
M10374,A042049
M10375,A045556
M10376,A001474
M10377,A045049
M10378,A041192
M10379,A026579
M10380,A017024
M10381,A020755
M10382,A031986
M10383,A004205
M10384,A041650
M10385,A027202
M10386,A043104
M10387,A005542
M10388,A014196
M10389,A019706
M10390,A039302
M10391,A031900
M10392,A046550
M10393,A013566
M10394,A037627
M10395,A019682
M10396,A032874
M10397,A024095
M10398,A008886
M10399,A040896
M10400,A023713
M10401,A043469
M10402,A041497
M10403,A002297
M10404,A011776
M10405,A015065
M10406,A009339
M10407,A016513
M10408,A026732
M10409,A000587
M10410,A010687
M10411,A035060
M10412,A001784
M10413,A034211
M10414,A018830
M10415,A046096
M10416,A034070
M10417,A024206
M10418,A016091
M10419,A017146
M10420,A041397
M10421,A016264
M10422,A042821
M10423,A040752
M10424,A023979
M10425,A005396
M10426,A038346
M10427,A012510
M10428,A003741
M10429,A001744
M10430,A005792
M10431,A026898
M10432,A045963
M10433,A015033
M10434,A005980
M10435,A010116
M10436,A039290
M10437,A020233
M10438,A019713
M10439,A013135
M10440,A009124
M10441,A037848
M10442,A012056
M10443,A049573
M10444,A036758
M10445,A031929
M10446,A015337
M10447,A005753
M10448,A029196
M10449,A031029
M10450,A041180
M10451,A005446
M10452,A006085
M10453,A034775
M10454,A000292
M10455,A013677
M10456,A017567
M10457,A012325
M10458,A033415
M10459,A026514
M10460,A040863
M10461,A004086
M10462,A021497
M10463,A005966
M10464,A010579
M10465,A019194
M10466,A010269
M10467,A012279
M10468,A007632
M10469,A013894
M10470,A024960
M10471,A040032
M10472,A037978
M10473,A047810
M10474,A026664
M10475,A003456
M10476,A034477
M10477,A013009
M10478,A041719
M10479,A045191
M10480,A013265
M10481,A031037
M10482,A017856
M10483,A020802
M10484,A039587
M10485,A011463
M10486,A035882
M10487,A004220
M10488,A035845
M10489,A035116
M10490,A023265
M10491,A038760
M10492,A033371
M10493,A041820
M10494,A045221
M10495,A028323
M10496,A002149
M10497,A011637
M10498,A005342
M10499,A035120
M10500,A034234
M10501,A037128
M10502,A002313
M10503,A019308
M10504,A042461
M10505,A038729
M10506,A000096
M10507,A004668
M10508,A045507
M10509,A015916
M10510,A041380
M10511,A009890
M10512,A037701
M10513,A041075
M10514,A037774
M10515,A046045
M10516,A021526
M10517,A000417
M10518,A042017
M10519,A006041
M10520,A012001
M10521,A003960
M10522,A001176
M10523,A044925
M10524,A026984
M10525,A007179
M10526,A010477
M10527,A018579
M10528,A043610
M10529,A013831
M10530,A023272
M10531,A038831
M10532,A041813
M10533,A045746
M10534,A001239
M10535,A022976
M10536,A036700
M10537,A014167
M10538,A015885
M10539,A019162
M10540,A021038
M10541,A006206
M10542,A000351
M10543,A042581
M10544,A031124
M10545,A025514
M10546,A017453
M10547,A032613
M10548,A038818
M10549,A036457
M10550,A021545
M10551,A047628
M10552,A010012
M10553,A024015
M10554,A045868
M10555,A006486
M10556,A015550
M10557,A016148
M10558,A040550
M10559,A002546
M10560,A031547
M10561,A006009
M10562,A007500
M10563,A044172
M10564,A026723
M10565,A017888
M10566,A030258
M10567,A018499
M10568,A049753
M10569,A024886
M10570,A033490
M10571,A042040
M10572,A030291
M10573,A017675
M10574,A049333
M10575,A044133
M10576,A003541
M10577,A027590
M10578,A014017
M10579,A024865
M10580,A022203
M10581,A001422
M10582,A017411
M10583,A013443
M10584,A001529
M10585,A022063
M10586,A001635
M10587,A007851
M10588,A030326
M10589,A030928
M10590,A025771
M10591,A033220
M10592,A023458
M10593,A007431
M10594,A032785
M10595,A032630
M10596,A008292
M10597,A000135
M10598,A035476
M10599,A038524
M10600,A013703
M10601,A024412
M10602,A044103
M10603,A036134
M10604,A041544
M10605,A048003
M10606,A032529
M10607,A031547
M10608,A014114
M10609,A020439
M10610,A038956
M10611,A021924
M10612,A011615
M10613,A034113
M10614,A044390
M10615,A041928
M10616,A021979
M10617,A036837
M10618,A038951
M10619,A041952
M10620,A003497
M10621,A008023
M10622,A000110
M10623,A031279
M10624,A045963
M10625,A001146
M10626,A010725
M10627,A004255
M10628,A013271
M10629,A011186
M10630,A036922
M10631,A043940
M10632,A022040
M10633,A005534
M10634,A047548
M10635,A014023
M10636,A049761
M10637,A010606
M10638,A007445
M10639,A037464
M10640,A035398
M10641,A016193
M10642,A025784
M10643,A024765
M10644,A008355
M10645,A029332
M10646,A013865
M10647,A041698
M10648,A001339
M10649,A038294
M10650,A036322
M10651,A040957
M10652,A037690
M10653,A008852
M10654,A042503
M10655,A043200
M10656,A019473
M10657,A043283
M10658,A042776
M10659,A036096
M10660,A033251
M10661,A044098
M10662,A001393
M10663,A033609
M10664,A033886
M10665,A048694
M10666,A016980
M10667,A018771
M10668,A042853
M10669,A044696
M10670,A033954
M10671,A040006
M10672,A018643
M10673,A009863
M10674,A028143
M10675,A000317
M10676,A006381
M10677,A046493
M10678,A022690
M10679,A029731
M10680,A009043
M10681,A031320
M10682,A044122
M10683,A034037
M10684,A005829
M10685,A009780
M10686,A013283
M10687,A008991
M10688,A040319
M10689,A018153
M10690,A049732
M10691,A028207
M10692,A030908
M10693,A006860
M10694,A006191
M10695,A026834
M10696,A048078
M10697,A026487
M10698,A005364
M10699,A049840
M10700,A002962
M10701,A049425
M10702,A042627
M10703,A021089
M10704,A037297
M10705,A023178
M10706,A020608
M10707,A016250
M10708,A028642
M10709,A043162
M10710,A012175
M10711,A022266
M10712,A020937
M10713,A048443
M10714,A024529
M10715,A045788
M10716,A009790
M10717,A047265
M10718,A041057
M10719,A018145
M10720,A043780
M10721,A015173
M10722,A041712
M10723,A033144
M10724,A007945
M10725,A005546
M10726,A049119
M10727,A038925
M10728,A022978
M10729,A015138
M10730,A039716
M10731,A012623
M10732,A025734
M10733,A005891
M10734,A023018
M10735,A040672
M10736,A006107
M10737,A029542
M10738,A048840
M10739,A020323
M10740,A044055
M10741,A002905
M10742,A038727
M10743,A014250
M10744,A005399
M10745,A037443
M10746,A027086
M10747,A010291
M10748,A020526
M10749,A025485
M10750,A026809
M10751,A026364
M10752,A003280
M10753,A002637
M10754,A001768
M10755,A030606
M10756,A043458
M10757,A044544
M10758,A029944
M10759,A003864
M10760,A043179
M10761,A029827
M10762,A049224
M10763,A045234
M10764,A025708
M10765,A017359
M10766,A012085
M10767,A005340
M10768,A039334
M10769,A015756
M10770,A006274
M10771,A005922
M10772,A005444
M10773,A016894
M10774,A008859
M10775,A009334
M10776,A038227
M10777,A031758
M10778,A016334
M10779,A023785
M10780,A017539
M10781,A001027
M10782,A030967
M10783,A021416
M10784,A045555
M10785,A030126
M10786,A012005
M10787,A018916
M10788,A018579
M10789,A019329
M10790,A011519
M10791,A029118
M10792,A027786
M10793,A038075
M10794,A000760
M10795,A035865
M10796,A049218
M10797,A000490
M10798,A004367
M10799,A032976
M10800,A012357
M10801,A025873
M10802,A005925
M10803,A016621
M10804,A040434
M10805,A021031
M10806,A036333
M10807,A027819
M10808,A031194
M10809,A019824
M10810,A047223
M10811,A041973
M10812,A015412
M10813,A032402
M10814,A030620
M10815,A033486
M10816,A040638
M10817,A005703
M10818,A029949
M10819,A049870
M10820,A007968
M10821,A013233
M10822,A048748
M10823,A037445
M10824,A017877
M10825,A011459
M10826,A016665
M10827,A041657
M10828,A023689
M10829,A025253
M10830,A000431
M10831,A006792
M10832,A043921
M10833,A001500
M10834,A008336
M10835,A027548
M10836,A004299
M10837,A036859
M10838,A041711
M10839,A012529
M10840,A012750
M10841,A000226
M10842,A034851
M10843,A047234
M10844,A028264
M10845,A015863
M10846,A026442
M10847,A003968
M10848,A017508
M10849,A029069
M10850,A026118
M10851,A024950
M10852,A030831
M10853,A006977
M10854,A030290
M10855,A001163
M10856,A016713
M10857,A033287
M10858,A042579
M10859,A016739
M10860,A013738
M10861,A028752
M10862,A041061
M10863,A049642
M10864,A041751
M10865,A009609
M10866,A043201
M10867,A022310
M10868,A039130
M10869,A036167
M10870,A037053
M10871,A006830
M10872,A026118
M10873,A029467
M10874,A012943
M10875,A037058
M10876,A033335
M10877,A038293
M10878,A010996
M10879,A028247
M10880,A024097
M10881,A040592
M10882,A021837
M10883,A048916
M10884,A049123
M10885,A013479
M10886,A010947
M10887,A024680
M10888,A023529
M10889,A023519
M10890,A018183
M10891,A005106
M10892,A005663
M10893,A001239
M10894,A037988
M10895,A037534
M10896,A024728
M10897,A029968
M10898,A037229
M10899,A043463
M10900,A017235
M10901,A043896
M10902,A039629
M10903,A039577
M10904,A001314
M10905,A003801
M10906,A026159
M10907,A031993
M10908,A023977
M10909,A017529
M10910,A016891
M10911,A007901
M10912,A041087
M10913,A021775
M10914,A021708
M10915,A049019
M10916,A044241
M10917,A014492
M10918,A049100
M10919,A045676
M10920,A042100
M10921,A007817
M10922,A006014
M10923,A019562
M10924,A005887
M10925,A013018
M10926,A043511
M10927,A030499
M10928,A001542
M10929,A012892
M10930,A032677
M10931,A036239
M10932,A027557
M10933,A039118
M10934,A009188
M10935,A007539
M10936,A028502
M10937,A006764
M10938,A009930
M10939,A023631
M10940,A025885
M10941,A045982
M10942,A033152
M10943,A031460
M10944,A047055
M10945,A033877
M10946,A049464
M10947,A013951
M10948,A006622
M10949,A020981
