approval_id,status
AP005568,Approved
AP005569,Approved
AP005570,Pending
AP005571,Rejected
AP005572,Approved
AP005573,Pending
AP005574,Rejected
AP005575,Approved
AP005576,Pending
AP005577,Approved
AP005578,Rejected
AP005579,Pending
AP005580,Rejected
AP005581,Rejected
AP005582,Approved
AP005583,Pending
AP005584,Approved
AP005585,Rejected
AP005586,Approved
AP005587,Pending
AP005588,Approved
AP005589,Rejected
AP005590,Pending
AP005591,Approved
AP005592,Approved
AP005593,Pending
AP005594,Pending
AP005595,Approved
AP005596,Rejected
AP005597,Pending
AP005598,Pending
AP005599,Approved
AP005600,Approved
AP005601,Pending
AP005602,Approved
AP005603,Pending
AP005604,Rejected
AP005605,Approved
AP005606,Approved
AP005607,Pending
AP005608,Approved
AP005609,Approved
AP005610,Pending
AP005611,Pending
AP005612,Pending
AP005613,Rejected
AP005614,Pending
AP005615,Rejected
AP005616,Approved
AP005617,Approved
AP005618,Approved
AP005619,Rejected
AP005620,Pending
AP005621,Approved
AP005622,Approved
AP005623,Approved
AP005624,Rejected
AP005625,Rejected
AP005626,Rejected
AP005627,Approved
AP005628,Approved
AP005629,Pending
AP005630,Rejected
AP005631,Rejected
AP005632,Rejected
AP005633,Rejected
AP005634,Rejected
AP005635,Rejected
AP005636,Rejected
AP005637,Pending
AP005638,Rejected
AP005639,Approved
AP005640,Rejected
AP005641,Approved
AP005642,Rejected
AP005643,Rejected
AP005644,Pending
AP005645,Pending
AP005646,Rejected
AP005647,Approved
AP005648,Approved
AP005649,Rejected
AP005650,Approved
AP005651,Rejected
AP005652,Pending
AP005653,Approved
AP005654,Pending
AP005655,Approved
AP005656,Rejected
AP005657,Pending
AP005658,Rejected
AP005659,Approved
AP005660,Rejected
AP005661,Pending
AP005662,Rejected
AP005663,Rejected
AP005664,Pending
AP005665,Rejected
AP005666,Rejected
AP005667,Pending
AP005668,Pending
AP005669,Pending
AP005670,Pending
AP005671,Pending
AP005672,Approved
AP005673,Pending
AP005674,Rejected
AP005675,Approved
AP005676,Rejected
AP005677,Pending
AP005678,Approved
AP005679,Pending
AP005680,Approved
AP005681,Rejected
AP005682,Pending
AP005683,Rejected
AP005684,Approved
AP005685,Pending
AP005686,Approved
AP005687,Pending
AP005688,Rejected
AP005689,Approved
AP005690,Pending
AP005691,Rejected
AP005692,Pending
AP005693,Approved
AP005694,Pending
AP005695,Approved
AP005696,Pending
AP005697,Pending
AP005698,Approved
AP005699,Pending
AP005700,Approved
AP005701,Rejected
AP005702,Approved
AP005703,Approved
AP005704,Rejected
AP005705,Rejected
AP005706,Approved
AP005707,Approved
AP005708,Pending
AP005709,Pending
AP005710,Approved
AP005711,Rejected
AP005712,Approved
AP005713,Rejected
AP005714,Pending
AP005715,Pending
AP005716,Pending
AP005717,Approved
AP005718,Approved
AP005719,Rejected
AP005720,Approved
AP005721,Rejected
AP005722,Rejected
AP005723,Rejected
AP005724,Approved
AP005725,Approved
AP005726,Rejected
AP005727,Approved
AP005728,Pending
AP005729,Pending
AP005730,Pending
AP005731,Approved
AP005732,Pending
AP005733,Approved
AP005734,Pending
AP005735,Pending
AP005736,Approved
AP005737,Rejected
AP005738,Approved
AP005739,Pending
AP005740,Rejected
AP005741,Pending
AP005742,Rejected
AP005743,Rejected
AP005744,Approved
AP005745,Rejected
AP005746,Rejected
AP005747,Approved
AP005748,Rejected
AP005749,Rejected
AP005750,Approved
AP005751,Approved
AP005752,Pending
AP005753,Approved
AP005754,Approved
AP005755,Rejected
AP005756,Rejected
AP005757,Rejected
AP005758,Pending
AP005759,Approved
AP005760,Approved
AP005761,Pending
AP005762,Approved
AP005763,Rejected
AP005764,Approved
AP005765,Rejected
AP005766,Pending
AP005767,Pending
AP005768,Pending
AP005769,Rejected
AP005770,Rejected
AP005771,Pending
AP005772,Approved
AP005773,Pending
AP005774,Rejected
AP005775,Approved
AP005776,Pending
AP005777,Pending
AP005778,Rejected
AP005779,Pending
AP005780,Rejected
AP005781,Approved
AP005782,Approved
AP005783,Rejected
AP005784,Pending
AP005785,Rejected
AP005786,Pending
AP005787,Pending
AP005788,Pending
AP005789,Rejected
AP005790,Approved
AP005791,Approved
AP005792,Pending
AP005793,Rejected
AP005794,Approved
AP005795,Rejected
AP005796,Rejected
AP005797,Rejected
AP005798,Approved
AP005799,Rejected
AP005800,Rejected
AP005801,Approved
AP005802,Pending
AP005803,Approved
AP005804,Approved
AP005805,Pending
AP005806,Pending
AP005807,Rejected
AP005808,Pending
AP005809,Pending
AP005810,Rejected
AP005811,Pending
AP005812,Approved
AP005813,Approved
AP005814,Rejected
AP005815,Approved
AP005816,Rejected
AP005817,Approved
AP005818,Approved
AP005819,Rejected
AP005820,Rejected
AP005821,Rejected
AP005822,Rejected
AP005823,Approved
AP005824,Rejected
AP005825,Rejected
AP005826,Pending
AP005827,Rejected
AP005828,Rejected
AP005829,Rejected
AP005830,Rejected
AP005831,Pending
AP005832,Approved
AP005833,Rejected
AP005834,Rejected
AP005835,Pending
AP005836,Rejected
AP005837,Pending
AP005838,Approved
AP005839,Pending
AP005840,Approved
AP005841,Rejected
AP005842,Pending
AP005843,Pending
AP005844,Pending
AP005845,Pending
AP005846,Rejected
AP005847,Approved
AP005848,Pending
AP005849,Pending
AP005850,Approved
AP005851,Approved
AP005852,Rejected
AP005853,Approved
AP005854,Rejected
AP005855,Rejected
AP005856,Rejected
AP005857,Approved
AP005858,Rejected
AP005859,Approved
AP005860,Approved
AP005861,Rejected
AP005862,Pending
AP005863,Approved
AP005864,Approved
AP005865,Pending
AP005866,Approved
AP005867,Rejected
AP005868,Approved
AP005869,Pending
AP005870,Rejected
AP005871,Rejected
AP005872,Pending
AP005873,Pending
AP005874,Approved
AP005875,Pending
AP005876,Approved
AP005877,Pending
AP005878,Rejected
AP005879,Pending
AP005880,Rejected
AP005881,Approved
AP005882,Pending
AP005883,Pending
AP005884,Pending
AP005885,Rejected
AP005886,Pending
AP005887,Pending
AP005888,Approved
AP005889,Approved
AP005890,Approved
AP005891,Pending
AP005892,Rejected
AP005893,Rejected
AP005894,Pending
AP005895,Pending
AP005896,Pending
AP005897,Pending
AP005898,Pending
AP005899,Approved
AP005900,Approved
AP005901,Approved
AP005902,Pending
AP005903,Rejected
AP005904,Pending
AP005905,Approved
AP005906,Rejected
AP005907,Approved
AP005908,Rejected
AP005909,Rejected
AP005910,Pending
AP005911,Rejected
AP005912,Approved
AP005913,Approved
AP005914,Approved
AP005915,Approved
AP005916,Pending
AP005917,Pending
AP005918,Rejected
AP005919,Rejected
AP005920,Rejected
AP005921,Rejected
AP005922,Pending
AP005923,Pending
AP005924,Approved
AP005925,Pending
AP005926,Approved
AP005927,Pending
AP005928,Rejected
AP005929,Pending
AP005930,Approved
AP005931,Rejected
AP005932,Approved
AP005933,Approved
AP005934,Approved
AP005935,Rejected
AP005936,Pending
AP005937,Approved
AP005938,Pending
AP005939,Pending
AP005940,Rejected
AP005941,Pending
AP005942,Pending
AP005943,Approved
AP005944,Approved
AP005945,Rejected
AP005946,Rejected
AP005947,Pending
AP005948,Pending
AP005949,Approved
AP005950,Approved
AP005951,Approved
AP005952,Pending
AP005953,Rejected
AP005954,Rejected
AP005955,Pending
AP005956,Approved
AP005957,Approved
AP005958,Rejected
AP005959,Rejected
AP005960,Pending
AP005961,Pending
AP005962,Rejected
AP005963,Approved
AP005964,Approved
AP005965,Approved
AP005966,Approved
AP005967,Pending
AP005968,Rejected
AP005969,Rejected
AP005970,Rejected
AP005971,Pending
AP005972,Approved
AP005973,Approved
AP005974,Rejected
AP005975,Rejected
AP005976,Rejected
AP005977,Pending
AP005978,Rejected
AP005979,Rejected
AP005980,Pending
AP005981,Approved
AP005982,Approved
AP005983,Pending
AP005984,Pending
AP005985,Pending
AP005986,Approved
AP005987,Pending
AP005988,Rejected
AP005989,Approved
AP005990,Approved
AP005991,Pending
AP005992,Rejected
AP005993,Approved
AP005994,Rejected
AP005995,Approved
AP005996,Approved
AP005997,Pending
AP005998,Pending
AP005999,Rejected
AP006000,Approved
AP006001,Approved
AP006002,Rejected
AP006003,Approved
AP006004,Pending
AP006005,Pending
AP006006,Pending
AP006007,Approved
AP006008,Pending
AP006009,Pending
AP006010,Rejected
AP006011,Rejected
AP006012,Rejected
AP006013,Rejected
AP006014,Pending
AP006015,Approved
AP006016,Pending
AP006017,Approved
AP006018,Rejected
AP006019,Rejected
AP006020,Pending
AP006021,Rejected
AP006022,Rejected
AP006023,Rejected
AP006024,Approved
AP006025,Approved
AP006026,Pending
AP006027,Pending
AP006028,Rejected
AP006029,Pending
AP006030,Rejected
AP006031,Approved
AP006032,Approved
AP006033,Pending
AP006034,Rejected
AP006035,Rejected
AP006036,Pending
AP006037,Pending
AP006038,Pending
AP006039,Pending
AP006040,Pending
AP006041,Approved
AP006042,Rejected
AP006043,Rejected
AP006044,Rejected
AP006045,Pending
AP006046,Rejected
AP006047,Approved
AP006048,Rejected
AP006049,Pending
AP006050,Pending
AP006051,Rejected
AP006052,Pending
AP006053,Rejected
AP006054,Rejected
AP006055,Pending
AP006056,Rejected
AP006057,Pending
AP006058,Approved
AP006059,Pending
AP006060,Rejected
AP006061,Approved
AP006062,Pending
AP006063,Approved
AP006064,Approved
AP006065,Pending
AP006066,Pending
AP006067,Pending
AP006068,Rejected
AP006069,Pending
AP006070,Pending
AP006071,Approved
AP006072,Pending
AP006073,Approved
AP006074,Rejected
AP006075,Pending
AP006076,Approved
AP006077,Approved
AP006078,Approved
AP006079,Approved
AP006080,Pending
AP006081,Rejected
AP006082,Approved
AP006083,Rejected
AP006084,Pending
AP006085,Approved
AP006086,Rejected
AP006087,Approved
AP006088,Rejected
AP006089,Pending
AP006090,Approved
AP006091,Approved
AP006092,Pending
AP006093,Rejected
AP006094,Rejected
AP006095,Rejected
AP006096,Rejected
AP006097,Rejected
AP006098,Approved
AP006099,Approved
AP006100,Pending
AP006101,Approved
AP006102,Approved
AP006103,Rejected
AP006104,Rejected
AP006105,Pending
AP006106,Rejected
AP006107,Pending
AP006108,Pending
AP006109,Rejected
AP006110,Pending
AP006111,Pending
AP006112,Pending
AP006113,Approved
AP006114,Pending
AP006115,Pending
AP006116,Rejected
AP006117,Pending
AP006118,Rejected
AP006119,Pending
AP006120,Approved
AP006121,Approved
AP006122,Approved
AP006123,Rejected
AP006124,Pending
AP006125,Rejected
AP006126,Approved
AP006127,Pending
AP006128,Rejected
AP006129,Approved
AP006130,Pending
AP006131,Pending
AP006132,Rejected
AP006133,Approved
AP006134,Pending
AP006135,Approved
AP006136,Rejected
AP006137,Rejected
AP006138,Approved
AP006139,Rejected
AP006140,Rejected
AP006141,Approved
AP006142,Approved
AP006143,Pending
AP006144,Pending
AP006145,Pending
AP006146,Approved
AP006147,Approved
AP006148,Rejected
AP006149,Approved
AP006150,Rejected
AP006151,Pending
AP006152,Approved
AP006153,Rejected
AP006154,Approved
AP006155,Pending
AP006156,Approved
AP006157,Rejected
AP006158,Pending
AP006159,Pending
AP006160,Rejected
AP006161,Approved
AP006162,Pending
AP006163,Approved
AP006164,Approved
AP006165,Rejected
AP006166,Approved
AP006167,Rejected
AP006168,Pending
AP006169,Approved
AP006170,Rejected
AP006171,Rejected
AP006172,Pending
AP006173,Rejected
AP006174,Rejected
AP006175,Pending
AP006176,Pending
AP006177,Rejected
AP006178,Approved
AP006179,Rejected
AP006180,Pending
AP006181,Pending
AP006182,Rejected
AP006183,Approved
AP006184,Approved
AP006185,Approved
AP006186,Rejected
AP006187,Approved
AP006188,Rejected
AP006189,Rejected
AP006190,Rejected
AP006191,Rejected
AP006192,Approved
AP006193,Pending
AP006194,Approved
AP006195,Pending
AP006196,Rejected
AP006197,Rejected
AP006198,Approved
AP006199,Approved
AP006200,Pending
AP006201,Pending
AP006202,Approved
AP006203,Pending
AP006204,Rejected
AP006205,Approved
AP006206,Pending
AP006207,Approved
AP006208,Pending
AP006209,Approved
AP006210,Pending
AP006211,Pending
AP006212,Rejected
AP006213,Rejected
AP006214,Pending
AP006215,Pending
AP006216,Pending
AP006217,Pending
AP006218,Approved
AP006219,Approved
AP006220,Pending
AP006221,Approved
AP006222,Pending
AP006223,Pending
AP006224,Pending
AP006225,Approved
AP006226,Rejected
AP006227,Approved
AP006228,Approved
AP006229,Rejected
AP006230,Rejected
AP006231,Pending
AP006232,Pending
AP006233,Pending
AP006234,Rejected
AP006235,Rejected
AP006236,Approved
AP006237,Pending
AP006238,Approved
AP006239,Pending
AP006240,Approved
AP006241,Approved
AP006242,Rejected
AP006243,Approved
AP006244,Rejected
AP006245,Approved
AP006246,Pending
AP006247,Rejected
AP006248,Rejected
AP006249,Pending
AP006250,Pending
AP006251,Rejected
AP006252,Rejected
AP006253,Approved
AP006254,Rejected
AP006255,Approved
AP006256,Pending
AP006257,Rejected
AP006258,Approved
AP006259,Approved
AP006260,Pending
AP006261,Rejected
AP006262,Rejected
AP006263,Approved
AP006264,Rejected
AP006265,Approved
AP006266,Approved
AP006267,Approved
AP006268,Approved
AP006269,Approved
AP006270,Pending
AP006271,Pending
AP006272,Approved
AP006273,Pending
AP006274,Pending
AP006275,Approved
AP006276,Rejected
AP006277,Pending
AP006278,Rejected
AP006279,Rejected
AP006280,Approved
AP006281,Approved
AP006282,Pending
AP006283,Approved
AP006284,Approved
AP006285,Rejected
AP006286,Pending
AP006287,Rejected
AP006288,Pending
AP006289,Rejected
AP006290,Pending
AP006291,Rejected
AP006292,Rejected
AP006293,Approved
AP006294,Approved
AP006295,Approved
AP006296,Rejected
AP006297,Rejected
AP006298,Approved
AP006299,Rejected
AP006300,Approved
AP006301,Pending
AP006302,Pending
AP006303,Rejected
AP006304,Rejected
AP006305,Rejected
AP006306,Pending
AP006307,Rejected
AP006308,Approved
AP006309,Pending
AP006310,Pending
AP006311,Rejected
AP006312,Pending
AP006313,Approved
AP006314,Approved
AP006315,Approved
AP006316,Approved
AP006317,Rejected
AP006318,Rejected
AP006319,Approved
AP006320,Rejected
AP006321,Rejected
AP006322,Pending
AP006323,Pending
AP006324,Pending
AP006325,Rejected
AP006326,Rejected
AP006327,Pending
AP006328,Approved
AP006329,Approved
AP006330,Rejected
AP006331,Pending
AP006332,Rejected
AP006333,Pending
AP006334,Rejected
AP006335,Approved
AP006336,Pending
AP006337,Approved
AP006338,Rejected
AP006339,Approved
AP006340,Pending
AP006341,Approved
AP006342,Approved
AP006343,Pending
AP006344,Approved
AP006345,Rejected
AP006346,Pending
AP006347,Rejected
AP006348,Pending
AP006349,Rejected
AP006350,Pending
AP006351,Pending
AP006352,Rejected
AP006353,Approved
AP006354,Approved
AP006355,Rejected
AP006356,Rejected
AP006357,Pending
AP006358,Approved
AP006359,Rejected
AP006360,Pending
AP006361,Rejected
AP006362,Pending
AP006363,Approved
AP006364,Pending
AP006365,Pending
AP006366,Rejected
AP006367,Pending
AP006368,Approved
AP006369,Approved
AP006370,Approved
AP006371,Rejected
AP006372,Pending
AP006373,Pending
AP006374,Rejected
AP006375,Pending
AP006376,Approved
AP006377,Approved
AP006378,Pending
AP006379,Rejected
AP006380,Approved
AP006381,Rejected
AP006382,Pending
AP006383,Rejected
AP006384,Pending
AP006385,Rejected
AP006386,Approved
AP006387,Approved
AP006388,Pending
AP006389,Rejected
AP006390,Approved
AP006391,Rejected
AP006392,Pending
AP006393,Pending
AP006394,Approved
AP006395,Rejected
AP006396,Rejected
AP006397,Approved
AP006398,Pending
AP006399,Rejected
AP006400,Pending
AP006401,Rejected
AP006402,Approved
AP006403,Rejected
AP006404,Rejected
AP006405,Rejected
AP006406,Approved
AP006407,Approved
AP006408,Pending
AP006409,Rejected
AP006410,Pending
AP006411,Pending
AP006412,Pending
AP006413,Rejected
AP006414,Rejected
AP006415,Approved
AP006416,Pending
AP006417,Approved
AP006418,Rejected
AP006419,Approved
AP006420,Rejected
AP006421,Rejected
AP006422,Approved
AP006423,Rejected
AP006424,Pending
AP006425,Approved
AP006426,Rejected
AP006427,Rejected
AP006428,Pending
AP006429,Approved
AP006430,Rejected
AP006431,Approved
AP006432,Pending
AP006433,Approved
AP006434,Rejected
AP006435,Rejected
AP006436,Pending
AP006437,Rejected
AP006438,Approved
AP006439,Approved
AP006440,Approved
AP006441,Pending
AP006442,Pending
AP006443,Approved
AP006444,Approved
AP006445,Rejected
AP006446,Pending
AP006447,Rejected
AP006448,Rejected
AP006449,Approved
AP006450,Pending
AP006451,Rejected
AP006452,Approved
AP006453,Approved
AP006454,Approved
AP006455,Rejected
AP006456,Approved
AP006457,Pending
AP006458,Approved
AP006459,Approved
AP006460,Approved
AP006461,Approved
AP006462,Approved
AP006463,Approved
AP006464,Approved
AP006465,Rejected
AP006466,Pending
AP006467,Approved
AP006468,Pending
AP006469,Pending
AP006470,Pending
AP006471,Approved
AP006472,Pending
AP006473,Approved
AP006474,Rejected
AP006475,Approved
AP006476,Pending
AP006477,Rejected
AP006478,Pending
AP006479,Rejected
