doc_id,officer_id
D013419,C0438
D013420,C0271
D013421,C0230
D013422,C0278
D013423,C0317
D013424,C0406
D013425,C0282
D013426,C0204
D013427,C0120
D013428,C0267
D013429,C0068
D013430,C0384
D013431,C0446
D013432,C0288
D013433,C0445
D013434,C0068
D013435,C0209
D013436,C0046
D013437,C0329
D013438,C0399
D013439,C0446
D013440,C0077
D013441,C0429
D013442,C0444
D013443,C0310
D013444,C0473
D013445,C0342
D013446,C0152
D013447,C0315
D013448,C0228
D013449,C0339
D013450,C0369
D013451,C0232
D013452,C0356
D013453,C0128
D013454,C0235
D013455,C0087
D013456,C0471
D013457,C0342
D013458,C0009
D013459,C0273
D013460,C0316
D013461,C0058
D013462,C0248
D013463,C0278
D013464,C0229
D013465,C0405
D013466,C0492
D013467,C0026
D013468,C0010
D013469,C0275
D013470,C0105
D013471,C0467
D013472,C0298
D013473,C0053
D013474,C0250
D013475,C0183
D013476,C0419
D013477,C0119
D013478,C0388
D013479,C0395
D013480,C0290
D013481,C0301
D013482,C0241
D013483,C0480
D013484,C0124
D013485,C0485
D013486,C0286
D013487,C0150
D013488,C0193
D013489,C0500
D013490,C0357
D013491,C0318
D013492,C0061
D013493,C0233
D013494,C0382
D013495,C0082
D013496,C0195
D013497,C0020
D013498,C0307
D013499,C0119
D013500,C0046
D013501,C0382
D013502,C0459
D013503,C0048
D013504,C0051
D013505,C0387
D013506,C0259
D013507,C0198
D013508,C0209
D013509,C0071
D013510,C0333
D013511,C0296
D013512,C0356
D013513,C0267
D013514,C0303
D013515,C0268
D013516,C0234
D013517,C0423
D013518,C0445
D013519,C0150
D013520,C0173
D013521,C0307
D013522,C0196
D013523,C0035
D013524,C0212
D013525,C0274
D013526,C0250
D013527,C0365
D013528,C0008
D013529,C0093
D013530,C0205
D013531,C0443
D013532,C0154
D013533,C0050
D013534,C0189
D013535,C0465
D013536,C0162
D013537,C0197
D013538,C0431
D013539,C0098
D013540,C0104
D013541,C0374
D013542,C0341
D013543,C0157
D013544,C0034
D013545,C0209
D013546,C0131
D013547,C0146
D013548,C0133
D013549,C0492
D013550,C0212
D013551,C0447
D013552,C0316
D013553,C0039
D013554,C0429
D013555,C0049
D013556,C0060
D013557,C0471
D013558,C0232
D013559,C0252
D013560,C0038
D013561,C0378
D013562,C0120
D013563,C0260
D013564,C0015
D013565,C0123
D013566,C0336
D013567,C0185
D013568,C0200
D013569,C0199
D013570,C0016
D013571,C0054
D013572,C0018
D013573,C0352
D013574,C0036
D013575,C0401
D013576,C0372
D013577,C0179
D013578,C0476
D013579,C0278
D013580,C0326
D013581,C0354
D013582,C0464
D013583,C0205
D013584,C0408
D013585,C0331
D013586,C0443
D013587,C0071
D013588,C0030
D013589,C0191
D013590,C0084
D013591,C0004
D013592,C0375
D013593,C0018
D013594,C0139
D013595,C0246
D013596,C0417
D013597,C0204
D013598,C0002
D013599,C0449
D013600,C0183
D013601,C0101
D013602,C0075
D013603,C0064
D013604,C0492
D013605,C0144
D013606,C0191
D013607,C0061
D013608,C0428
D013609,C0248
D013610,C0204
D013611,C0175
D013612,C0237
D013613,C0130
D013614,C0416
D013615,C0454
D013616,C0109
D013617,C0204
D013618,C0407
D013619,C0449
D013620,C0231
D013621,C0295
D013622,C0123
D013623,C0172
D013624,C0181
D013625,C0011
D013626,C0235
D013627,C0271
D013628,C0441
D013629,C0448
D013630,C0003
D013631,C0110
D013632,C0240
D013633,C0441
D013634,C0126
D013635,C0486
D013636,C0150
D013637,C0343
D013638,C0320
D013639,C0438
D013640,C0419
D013641,C0228
D013642,C0295
D013643,C0325
D013644,C0034
D013645,C0335
D013646,C0366
D013647,C0095
D013648,C0076
D013649,C0099
D013650,C0274
D013651,C0338
D013652,C0279
D013653,C0452
D013654,C0389
D013655,C0192
D013656,C0451
D013657,C0008
D013658,C0352
D013659,C0171
D013660,C0217
D013661,C0067
D013662,C0499
D013663,C0410
D013664,C0459
D013665,C0057
D013666,C0289
D013667,C0464
D013668,C0399
D013669,C0238
D013670,C0435
D013671,C0056
D013672,C0331
D013673,C0185
D013674,C0190
D013675,C0425
D013676,C0037
D013677,C0444
D013678,C0106
D013679,C0215
D013680,C0362
D013681,C0101
D013682,C0048
D013683,C0333
D013684,C0287
D013685,C0372
D013686,C0356
D013687,C0029
D013688,C0346
D013689,C0479
D013690,C0340
D013691,C0083
D013692,C0144
D013693,C0193
D013694,C0209
D013695,C0260
D013696,C0486
D013697,C0035
D013698,C0183
D013699,C0069
D013700,C0474
D013701,C0159
D013702,C0183
D013703,C0325
D013704,C0368
D013705,C0214
D013706,C0449
D013707,C0189
D013708,C0075
D013709,C0405
D013710,C0071
D013711,C0455
D013712,C0213
D013713,C0014
D013714,C0404
D013715,C0291
D013716,C0377
D013717,C0367
D013718,C0485
D013719,C0034
D013720,C0486
D013721,C0351
D013722,C0458
D013723,C0186
D013724,C0494
D013725,C0265
D013726,C0424
D013727,C0316
D013728,C0247
D013729,C0367
D013730,C0370
D013731,C0284
D013732,C0068
D013733,C0300
D013734,C0067
D013735,C0376
D013736,C0162
D013737,C0299
D013738,C0304
D013739,C0143
D013740,C0155
D013741,C0220
D013742,C0307
D013743,C0121
D013744,C0176
D013745,C0167
D013746,C0327
D013747,C0182
D013748,C0229
D013749,C0233
D013750,C0018
D013751,C0051
D013752,C0487
D013753,C0440
D013754,C0303
D013755,C0048
D013756,C0291
D013757,C0452
D013758,C0096
D013759,C0370
D013760,C0339
D013761,C0035
D013762,C0282
D013763,C0132
D013764,C0159
D013765,C0161
D013766,C0142
D013767,C0072
D013768,C0244
D013769,C0387
D013770,C0213
D013771,C0091
D013772,C0012
D013773,C0451
D013774,C0383
D013775,C0132
D013776,C0113
D013777,C0433
D013778,C0077
D013779,C0446
D013780,C0037
D013781,C0395
D013782,C0222
D013783,C0073
D013784,C0400
D013785,C0071
D013786,C0233
D013787,C0206
D013788,C0080
D013789,C0286
D013790,C0112
D013791,C0212
D013792,C0380
D013793,C0250
D013794,C0100
D013795,C0220
D013796,C0014
D013797,C0159
D013798,C0285
D013799,C0286
D013800,C0490
D013801,C0007
D013802,C0389
D013803,C0227
D013804,C0159
D013805,C0005
D013806,C0330
D013807,C0331
D013808,C0164
D013809,C0132
D013810,C0320
D013811,C0449
D013812,C0336
D013813,C0037
D013814,C0048
D013815,C0495
D013816,C0204
D013817,C0380
D013818,C0199
D013819,C0493
D013820,C0201
D013821,C0182
D013822,C0255
D013823,C0224
D013824,C0468
D013825,C0412
D013826,C0154
D013827,C0182
D013828,C0086
D013829,C0380
D013830,C0308
D013831,C0065
D013832,C0252
D013833,C0403
D013834,C0422
D013835,C0342
D013836,C0098
D013837,C0409
D013838,C0140
D013839,C0221
D013840,C0303
D013841,C0291
D013842,C0164
D013843,C0109
D013844,C0176
D013845,C0198
D013846,C0042
D013847,C0491
D013848,C0035
D013849,C0176
D013850,C0225
D013851,C0170
D013852,C0013
D013853,C0008
D013854,C0266
D013855,C0350
D013856,C0363
D013857,C0416
D013858,C0248
D013859,C0129
D013860,C0031
D013861,C0059
D013862,C0041
D013863,C0066
D013864,C0082
D013865,C0338
D013866,C0409
D013867,C0364
D013868,C0404
D013869,C0074
D013870,C0136
D013871,C0380
D013872,C0120
D013873,C0214
D013874,C0214
D013875,C0409
D013876,C0218
D013877,C0418
D013878,C0337
D013879,C0180
D013880,C0445
D013881,C0320
D013882,C0348
D013883,C0011
D013884,C0274
D013885,C0199
D013886,C0302
D013887,C0436
D013888,C0256
D013889,C0151
D013890,C0235
D013891,C0263
D013892,C0173
D013893,C0372
D013894,C0328
D013895,C0239
D013896,C0228
D013897,C0342
D013898,C0115
D013899,C0269
D013900,C0111
D013901,C0325
D013902,C0217
D013903,C0387
D013904,C0469
D013905,C0372
D013906,C0105
D013907,C0396
D013908,C0425
D013909,C0369
D013910,C0150
D013911,C0500
D013912,C0044
D013913,C0292
D013914,C0323
D013915,C0083
D013916,C0246
D013917,C0411
D013918,C0106
D013919,C0192
D013920,C0446
D013921,C0177
D013922,C0272
D013923,C0383
D013924,C0332
D013925,C0137
D013926,C0122
D013927,C0328
D013928,C0335
D013929,C0080
D013930,C0147
D013931,C0217
D013932,C0119
D013933,C0111
D013934,C0414
D013935,C0038
D013936,C0091
D013937,C0130
D013938,C0155
D013939,C0147
D013940,C0173
D013941,C0290
D013942,C0087
D013943,C0005
D013944,C0433
D013945,C0311
D013946,C0101
D013947,C0126
D013948,C0009
D013949,C0102
D013950,C0470
D013951,C0479
D013952,C0176
D013953,C0046
D013954,C0435
D013955,C0346
D013956,C0327
D013957,C0248
D013958,C0333
D013959,C0099
D013960,C0228
D013961,C0060
D013962,C0096
D013963,C0181
D013964,C0132
D013965,C0266
D013966,C0366
D013967,C0220
D013968,C0178
D013969,C0363
D013970,C0307
D013971,C0447
D013972,C0033
D013973,C0002
D013974,C0289
D013975,C0133
D013976,C0213
D013977,C0341
D013978,C0234
D013979,C0209
D013980,C0430
D013981,C0136
D013982,C0064
D013983,C0216
D013984,C0370
D013985,C0218
D013986,C0146
D013987,C0213
D013988,C0370
D013989,C0240
D013990,C0064
D013991,C0349
D013992,C0378
D013993,C0381
D013994,C0342
D013995,C0309
D013996,C0427
D013997,C0394
D013998,C0221
D013999,C0043
D014000,C0313
D014001,C0225
D014002,C0419
D014003,C0430
D014004,C0075
D014005,C0170
D014006,C0417
D014007,C0080
D014008,C0152
D014009,C0467
D014010,C0418
D014011,C0135
D014012,C0440
D014013,C0003
D014014,C0242
D014015,C0445
D014016,C0340
D014017,C0078
D014018,C0374
D014019,C0187
D014020,C0270
D014021,C0184
D014022,C0468
D014023,C0255
D014024,C0451
D014025,C0454
D014026,C0097
D014027,C0002
D014028,C0016
D014029,C0104
D014030,C0200
D014031,C0093
D014032,C0323
D014033,C0419
D014034,C0035
D014035,C0108
D014036,C0457
D014037,C0284
D014038,C0086
D014039,C0152
D014040,C0155
D014041,C0285
D014042,C0424
D014043,C0014
D014044,C0132
D014045,C0273
D014046,C0357
D014047,C0339
D014048,C0295
D014049,C0435
D014050,C0210
D014051,C0223
D014052,C0349
D014053,C0496
D014054,C0496
D014055,C0374
D014056,C0018
D014057,C0222
D014058,C0344
D014059,C0314
D014060,C0088
D014061,C0163
D014062,C0491
D014063,C0296
D014064,C0267
D014065,C0303
D014066,C0108
D014067,C0173
D014068,C0118
D014069,C0393
D014070,C0475
D014071,C0096
D014072,C0074
D014073,C0357
D014074,C0197
D014075,C0089
D014076,C0100
D014077,C0304
D014078,C0066
D014079,C0348
D014080,C0145
D014081,C0404
D014082,C0236
D014083,C0038
D014084,C0072
D014085,C0330
D014086,C0375
D014087,C0045
D014088,C0172
D014089,C0496
D014090,C0079
D014091,C0004
D014092,C0348
D014093,C0284
D014094,C0369
D014095,C0121
D014096,C0043
D014097,C0331
D014098,C0376
D014099,C0403
D014100,C0238
D014101,C0413
D014102,C0330
D014103,C0141
D014104,C0248
D014105,C0348
D014106,C0112
D014107,C0293
D014108,C0165
D014109,C0293
D014110,C0124
D014111,C0098
D014112,C0306
D014113,C0216
D014114,C0049
D014115,C0139
D014116,C0112
D014117,C0132
D014118,C0425
D014119,C0325
D014120,C0178
D014121,C0339
D014122,C0343
D014123,C0020
D014124,C0111
D014125,C0263
D014126,C0155
D014127,C0266
D014128,C0079
D014129,C0223
D014130,C0231
D014131,C0379
D014132,C0140
D014133,C0223
D014134,C0303
D014135,C0174
D014136,C0406
D014137,C0020
D014138,C0453
D014139,C0300
D014140,C0069
D014141,C0446
D014142,C0474
D014143,C0372
D014144,C0004
D014145,C0382
D014146,C0338
D014147,C0027
D014148,C0351
D014149,C0029
D014150,C0297
D014151,C0441
D014152,C0178
D014153,C0164
D014154,C0010
D014155,C0095
D014156,C0499
D014157,C0334
D014158,C0235
D014159,C0104
D014160,C0112
D014161,C0098
D014162,C0427
D014163,C0056
D014164,C0127
D014165,C0110
D014166,C0109
D014167,C0015
D014168,C0266
D014169,C0212
D014170,C0102
D014171,C0348
D014172,C0015
D014173,C0149
D014174,C0475
D014175,C0384
D014176,C0213
D014177,C0173
D014178,C0150
D014179,C0104
D014180,C0363
D014181,C0198
D014182,C0369
D014183,C0023
D014184,C0128
D014185,C0208
D014186,C0486
D014187,C0450
D014188,C0203
D014189,C0333
D014190,C0136
D014191,C0117
D014192,C0202
D014193,C0390
D014194,C0436
D014195,C0088
D014196,C0098
D014197,C0341
D014198,C0198
D014199,C0121
D014200,C0187
D014201,C0495
D014202,C0040
D014203,C0422
D014204,C0440
D014205,C0384
D014206,C0201
D014207,C0451
D014208,C0308
D014209,C0316
D014210,C0164
D014211,C0023
D014212,C0201
D014213,C0138
D014214,C0350
D014215,C0132
D014216,C0466
D014217,C0263
D014218,C0307
D014219,C0391
D014220,C0126
D014221,C0424
D014222,C0475
D014223,C0065
D014224,C0360
D014225,C0114
D014226,C0041
D014227,C0027
D014228,C0162
D014229,C0401
D014230,C0096
D014231,C0482
D014232,C0120
D014233,C0093
D014234,C0480
D014235,C0299
D014236,C0002
D014237,C0180
D014238,C0057
D014239,C0495
D014240,C0040
D014241,C0134
D014242,C0367
D014243,C0163
D014244,C0420
D014245,C0173
D014246,C0073
D014247,C0357
D014248,C0115
D014249,C0251
D014250,C0480
D014251,C0032
D014252,C0124
D014253,C0500
D014254,C0127
D014255,C0186
D014256,C0166
D014257,C0424
D014258,C0229
D014259,C0322
D014260,C0394
D014261,C0142
D014262,C0182
D014263,C0216
D014264,C0172
D014265,C0013
D014266,C0016
D014267,C0247
D014268,C0479
D014269,C0376
D014270,C0009
D014271,C0470
D014272,C0157
D014273,C0379
D014274,C0237
D014275,C0259
D014276,C0429
D014277,C0060
D014278,C0372
D014279,C0272
D014280,C0428
D014281,C0150
D014282,C0423
D014283,C0281
D014284,C0492
D014285,C0363
D014286,C0417
D014287,C0284
D014288,C0284
D014289,C0259
D014290,C0150
D014291,C0327
D014292,C0490
D014293,C0461
D014294,C0215
D014295,C0343
D014296,C0498
D014297,C0022
D014298,C0142
D014299,C0122
D014300,C0130
D014301,C0384
D014302,C0042
D014303,C0319
D014304,C0370
D014305,C0216
D014306,C0389
D014307,C0033
D014308,C0372
D014309,C0075
D014310,C0293
D014311,C0415
D014312,C0243
D014313,C0264
D014314,C0097
D014315,C0470
D014316,C0338
D014317,C0037
D014318,C0367
D014319,C0173
D014320,C0269
D014321,C0186
D014322,C0363
D014323,C0394
D014324,C0093
D014325,C0189
D014326,C0280
D014327,C0341
D014328,C0165
D014329,C0008
D014330,C0146
D014331,C0124
D014332,C0437
D014333,C0065
D014334,C0088
D014335,C0246
D014336,C0436
D014337,C0428
D014338,C0432
D014339,C0010
D014340,C0279
D014341,C0132
D014342,C0131
D014343,C0451
D014344,C0127
D014345,C0140
D014346,C0085
D014347,C0463
D014348,C0420
D014349,C0480
D014350,C0419
D014351,C0373
D014352,C0200
D014353,C0381
D014354,C0227
D014355,C0358
D014356,C0343
D014357,C0296
D014358,C0285
D014359,C0058
D014360,C0397
D014361,C0432
D014362,C0298
D014363,C0465
D014364,C0363
D014365,C0488
D014366,C0213
D014367,C0115
D014368,C0314
D014369,C0250
D014370,C0393
D014371,C0117
D014372,C0412
D014373,C0320
D014374,C0495
D014375,C0267
D014376,C0445
D014377,C0192
D014378,C0086
D014379,C0399
D014380,C0057
D014381,C0299
D014382,C0238
D014383,C0422
D014384,C0107
D014385,C0474
D014386,C0275
D014387,C0306
D014388,C0099
D014389,C0167
D014390,C0185
D014391,C0043
D014392,C0010
D014393,C0423
D014394,C0480
D014395,C0028
D014396,C0393
D014397,C0279
D014398,C0297
D014399,C0140
D014400,C0329
D014401,C0253
D014402,C0122
D014403,C0236
D014404,C0118
D014405,C0396
D014406,C0273
D014407,C0175
D014408,C0264
D014409,C0388
D014410,C0297
D014411,C0336
D014412,C0005
D014413,C0212
D014414,C0014
D014415,C0020
D014416,C0422
D014417,C0358
D014418,C0143
D014419,C0037
D014420,C0104
D014421,C0393
D014422,C0470
D014423,C0381
D014424,C0160
D014425,C0218
D014426,C0360
D014427,C0040
D014428,C0490
D014429,C0457
D014430,C0313
D014431,C0434
D014432,C0403
D014433,C0210
D014434,C0135
D014435,C0190
D014436,C0352
D014437,C0460
D014438,C0353
D014439,C0281
D014440,C0453
D014441,C0316
D014442,C0361
D014443,C0173
D014444,C0449
D014445,C0051
D014446,C0164
D014447,C0114
D014448,C0328
D014449,C0052
D014450,C0062
D014451,C0016
D014452,C0487
D014453,C0144
D014454,C0137
D014455,C0191
D014456,C0304
D014457,C0362
D014458,C0134
D014459,C0185
D014460,C0057
D014461,C0260
D014462,C0499
D014463,C0057
D014464,C0345
D014465,C0100
D014466,C0451
D014467,C0461
D014468,C0482
D014469,C0404
D014470,C0154
D014471,C0020
D014472,C0241
D014473,C0118
D014474,C0474
D014475,C0294
D014476,C0205
D014477,C0376
D014478,C0346
D014479,C0243
D014480,C0327
D014481,C0082
D014482,C0182
D014483,C0062
D014484,C0119
D014485,C0275
D014486,C0247
D014487,C0141
D014488,C0460
D014489,C0494
D014490,C0292
D014491,C0246
D014492,C0214
D014493,C0455
D014494,C0115
D014495,C0373
D014496,C0337
D014497,C0218
D014498,C0450
D014499,C0144
D014500,C0128
D014501,C0335
D014502,C0473
D014503,C0442
D014504,C0231
D014505,C0493
D014506,C0416
D014507,C0243
D014508,C0140
D014509,C0144
D014510,C0110
D014511,C0428
D014512,C0368
D014513,C0003
D014514,C0266
D014515,C0320
D014516,C0216
D014517,C0110
D014518,C0355
D014519,C0435
D014520,C0281
D014521,C0348
D014522,C0163
D014523,C0026
D014524,C0043
D014525,C0310
D014526,C0446
D014527,C0016
D014528,C0290
D014529,C0381
D014530,C0471
D014531,C0191
D014532,C0229
D014533,C0126
D014534,C0096
D014535,C0391
D014536,C0496
D014537,C0134
D014538,C0464
D014539,C0217
D014540,C0391
D014541,C0438
D014542,C0219
D014543,C0296
D014544,C0331
D014545,C0145
D014546,C0056
D014547,C0369
D014548,C0437
D014549,C0117
D014550,C0152
D014551,C0220
D014552,C0052
D014553,C0433
D014554,C0235
D014555,C0308
D014556,C0173
D014557,C0460
D014558,C0418
D014559,C0434
D014560,C0251
D014561,C0106
D014562,C0347
D014563,C0146
D014564,C0406
D014565,C0361
D014566,C0222
D014567,C0127
D014568,C0314
D014569,C0001
D014570,C0429
D014571,C0354
D014572,C0208
D014573,C0084
D014574,C0369
D014575,C0337
D014576,C0460
D014577,C0277
D014578,C0252
D014579,C0077
D014580,C0490
D014581,C0355
D014582,C0384
D014583,C0366
D014584,C0152
D014585,C0284
D014586,C0229
D014587,C0171
D014588,C0494
D014589,C0354
D014590,C0078
D014591,C0418
D014592,C0487
D014593,C0073
D014594,C0329
D014595,C0318
D014596,C0096
D014597,C0228
D014598,C0401
D014599,C0246
D014600,C0047
D014601,C0345
D014602,C0365
D014603,C0480
D014604,C0162
D014605,C0423
D014606,C0434
D014607,C0471
D014608,C0189
D014609,C0233
D014610,C0138
D014611,C0424
D014612,C0304
D014613,C0154
D014614,C0010
D014615,C0163
D014616,C0360
D014617,C0188
D014618,C0382
D014619,C0480
D014620,C0181
D014621,C0468
D014622,C0300
D014623,C0286
D014624,C0072
D014625,C0362
D014626,C0007
D014627,C0163
D014628,C0352
D014629,C0157
D014630,C0466
D014631,C0105
D014632,C0488
D014633,C0169
D014634,C0251
D014635,C0170
D014636,C0374
D014637,C0117
D014638,C0123
D014639,C0177
D014640,C0095
D014641,C0207
D014642,C0248
D014643,C0383
D014644,C0051
D014645,C0444
D014646,C0178
D014647,C0176
D014648,C0386
D014649,C0186
D014650,C0081
D014651,C0231
D014652,C0266
D014653,C0306
D014654,C0073
D014655,C0094
D014656,C0204
D014657,C0002
D014658,C0271
D014659,C0058
D014660,C0083
D014661,C0201
D014662,C0258
D014663,C0082
D014664,C0326
D014665,C0355
D014666,C0207
D014667,C0134
D014668,C0321
D014669,C0012
D014670,C0281
