application_id,approval_id
A008190,AP019428
A008191,AP020806
A008192,AP031087
A008193,AP028318
A008194,AP040920
A008195,AP032927
A008196,AP043704
A008197,AP022835
A008198,AP026727
A008199,AP009687
A008200,AP045145
A008201,AP033869
A008202,AP007551
A008203,AP010864
A008204,AP040038
A008205,AP007880
A008206,AP030310
A008207,AP019034
A008208,AP046464
A008209,AP002855
A008210,AP003952
A008211,AP005771
A008212,AP027244
A008213,AP017707
A008214,AP042936
A008215,AP032097
A008216,AP010247
A008217,AP008124
A008218,AP015137
A008219,AP049607
A008220,AP049995
A008221,AP015248
A008222,AP033202
A008223,AP011624
A008224,AP023347
A008225,AP014924
A008226,AP048556
A008227,AP008109
A008228,AP036094
A008229,AP042927
A008230,AP019468
A008231,AP012387
A008232,AP043698
A008233,AP033536
A008234,AP028058
A008235,AP020298
A008236,AP013651
A008237,AP024486
A008238,AP013670
A008239,AP028604
A008240,AP018379
A008241,AP025379
A008242,AP029502
A008243,AP016937
A008244,AP042825
A008245,AP048605
A008246,AP044684
A008247,AP030878
A008248,AP036760
A008249,AP040949
A008250,AP019054
A008251,AP021914
A008252,AP016237
A008253,AP039036
A008254,AP027763
A008255,AP037279
A008256,AP009150
A008257,AP023595
A008258,AP037101
A008259,AP000035
A008260,AP023983
A008261,AP035549
A008262,AP035422
A008263,AP048658
A008264,AP045342
A008265,AP037070
A008266,AP004156
A008267,AP017623
A008268,AP009368
A008269,AP046893
A008270,AP025431
A008271,AP040492
A008272,AP004056
A008273,AP011567
A008274,AP049223
A008275,AP013645
A008276,AP000597
A008277,AP020333
A008278,AP003800
A008279,AP000194
A008280,AP012621
A008281,AP046092
A008282,AP041038
A008283,AP002858
A008284,AP019435
A008285,AP046817
A008286,AP039044
A008287,AP010322
A008288,AP024528
A008289,AP002229
A008290,AP038183
A008291,AP005001
A008292,AP019150
A008293,AP040536
A008294,AP040321
A008295,AP032509
A008296,AP038673
A008297,AP037765
A008298,AP026262
A008299,AP032046
A008300,AP038013
A008301,AP047322
A008302,AP044725
A008303,AP018269
A008304,AP022413
A008305,AP029221
A008306,AP011217
A008307,AP036146
A008308,AP039493
A008309,AP037822
A008310,AP010547
A008311,AP044912
A008312,AP035604
A008313,AP017709
A008314,AP016207
A008315,AP023371
A008316,AP013333
A008317,AP002914
A008318,AP017177
A008319,AP001206
A008320,AP040996
A008321,AP008371
A008322,AP005140
A008323,AP038925
A008324,AP017615
A008325,AP004678
A008326,AP009434
A008327,AP043635
A008328,AP001148
A008329,AP038290
A008330,AP043233
A008331,AP008619
A008332,AP000975
A008333,AP010273
A008334,AP023027
A008335,AP020640
A008336,AP039059
A008337,AP008068
A008338,AP049023
A008339,AP038173
A008340,AP049037
A008341,AP003660
A008342,AP044442
A008343,AP028738
A008344,AP013058
A008345,AP030288
A008346,AP037964
A008347,AP017495
A008348,AP001911
A008349,AP026740
A008350,AP035841
A008351,AP004663
A008352,AP009038
A008353,AP043069
A008354,AP011082
A008355,AP001115
A008356,AP033115
A008357,AP021449
A008358,AP019672
A008359,AP033466
A008360,AP028482
A008361,AP002625
A008362,AP017465
A008363,AP011107
A008364,AP040819
A008365,AP006772
A008366,AP034832
A008367,AP014167
A008368,AP019788
A008369,AP016222
A008370,AP015167
A008371,AP003234
A008372,AP016398
A008373,AP027195
A008374,AP027224
A008375,AP040789
A008376,AP015068
A008377,AP041986
A008378,AP004992
A008379,AP043276
A008380,AP043775
A008381,AP011938
A008382,AP018249
A008383,AP045588
A008384,AP035038
A008385,AP004399
A008386,AP018367
A008387,AP044056
A008388,AP018742
A008389,AP025126
A008390,AP000655
A008391,AP006672
A008392,AP034230
A008393,AP038170
A008394,AP035032
A008395,AP002994
A008396,AP043809
A008397,AP009480
A008398,AP000965
A008399,AP012541
A008400,AP001881
A008401,AP049695
A008402,AP031402
A008403,AP043227
A008404,AP042456
A008405,AP041786
A008406,AP008115
A008407,AP026480
A008408,AP001526
A008409,AP003246
A008410,AP045232
A008411,AP005424
A008412,AP014812
A008413,AP024860
A008414,AP028512
A008415,AP043505
A008416,AP018769
A008417,AP009384
A008418,AP019116
A008419,AP042751
A008420,AP031352
A008421,AP004483
A008422,AP021344
A008423,AP004665
A008424,AP014310
A008425,AP001598
A008426,AP005745
A008427,AP027459
A008428,AP035023
A008429,AP046628
A008430,AP033816
A008431,AP037020
A008432,AP047688
A008433,AP049561
A008434,AP044805
A008435,AP004277
A008436,AP032146
A008437,AP028011
A008438,AP008009
A008439,AP044663
A008440,AP012159
A008441,AP001907
A008442,AP020025
A008443,AP008580
A008444,AP002640
A008445,AP046831
A008446,AP031966
A008447,AP014721
A008448,AP009878
A008449,AP033801
A008450,AP022685
A008451,AP044763
A008452,AP005973
A008453,AP029584
A008454,AP043337
A008455,AP010912
A008456,AP011813
A008457,AP035610
A008458,AP021743
A008459,AP025614
A008460,AP008737
A008461,AP040062
A008462,AP002518
A008463,AP024420
A008464,AP025453
A008465,AP022990
A008466,AP028753
A008467,AP010786
A008468,AP016866
A008469,AP046978
A008470,AP000237
A008471,AP009464
A008472,AP033054
A008473,AP025016
A008474,AP022581
A008475,AP046627
A008476,AP024978
A008477,AP031888
A008478,AP005576
A008479,AP003361
A008480,AP042389
A008481,AP027486
A008482,AP040904
A008483,AP035083
A008484,AP037014
A008485,AP043203
A008486,AP005436
A008487,AP019338
A008488,AP033301
A008489,AP022843
A008490,AP023443
A008491,AP015963
A008492,AP006839
A008493,AP018587
A008494,AP008248
A008495,AP031569
A008496,AP021043
A008497,AP037278
A008498,AP028177
A008499,AP003295
A008500,AP009550
A008501,AP010352
A008502,AP012457
A008503,AP020975
A008504,AP037023
A008505,AP010704
A008506,AP021890
A008507,AP043248
A008508,AP003279
A008509,AP037225
A008510,AP007471
A008511,AP042851
A008512,AP028454
A008513,AP030864
A008514,AP046318
A008515,AP019242
A008516,AP009435
A008517,AP025962
A008518,AP044589
A008519,AP030108
A008520,AP049057
A008521,AP025962
A008522,AP021942
A008523,AP049272
A008524,AP007561
A008525,AP019179
A008526,AP021215
A008527,AP007324
A008528,AP046966
A008529,AP003323
A008530,AP049314
A008531,AP003741
A008532,AP036123
A008533,AP043215
A008534,AP025218
A008535,AP044237
A008536,AP005372
A008537,AP049711
A008538,AP005352
A008539,AP044561
A008540,AP002260
A008541,AP023094
A008542,AP007187
A008543,AP000965
A008544,AP033335
A008545,AP000374
A008546,AP000107
A008547,AP039838
A008548,AP046414
A008549,AP049840
A008550,AP015296
A008551,AP030595
A008552,AP039377
A008553,AP002627
A008554,AP012063
A008555,AP037604
A008556,AP032932
A008557,AP024027
A008558,AP046665
A008559,AP001044
A008560,AP025009
A008561,AP040804
A008562,AP027300
A008563,AP041331
A008564,AP038494
A008565,AP020861
A008566,AP005122
A008567,AP007426
A008568,AP038280
A008569,AP043455
A008570,AP031201
A008571,AP028820
A008572,AP034545
A008573,AP021448
A008574,AP023679
A008575,AP012873
A008576,AP007992
A008577,AP036493
A008578,AP002520
A008579,AP038302
A008580,AP014436
A008581,AP036234
A008582,AP004052
A008583,AP038600
A008584,AP039702
A008585,AP020175
A008586,AP020350
A008587,AP041552
A008588,AP047452
A008589,AP031705
A008590,AP012784
A008591,AP045120
A008592,AP038057
A008593,AP001320
A008594,AP004473
A008595,AP042525
A008596,AP039715
A008597,AP016921
A008598,AP047597
A008599,AP042931
A008600,AP018615
A008601,AP044431
A008602,AP046348
A008603,AP029370
A008604,AP021591
A008605,AP021761
A008606,AP041237
A008607,AP012994
A008608,AP039072
A008609,AP048278
A008610,AP014675
A008611,AP007659
A008612,AP036513
A008613,AP049013
A008614,AP033159
A008615,AP003512
A008616,AP034255
A008617,AP011136
A008618,AP028908
A008619,AP039118
A008620,AP030677
A008621,AP021356
A008622,AP029717
A008623,AP032819
A008624,AP044750
A008625,AP030757
A008626,AP032880
A008627,AP018575
A008628,AP002334
A008629,AP035941
A008630,AP046503
A008631,AP017409
A008632,AP003670
A008633,AP001428
A008634,AP009519
A008635,AP008845
A008636,AP042838
A008637,AP049583
A008638,AP028049
A008639,AP037751
A008640,AP007445
A008641,AP019016
A008642,AP014858
A008643,AP028671
A008644,AP004181
A008645,AP004198
A008646,AP024600
A008647,AP002598
A008648,AP010749
A008649,AP020590
A008650,AP002099
A008651,AP004912
A008652,AP011706
A008653,AP036965
A008654,AP012030
A008655,AP046396
A008656,AP024343
A008657,AP014457
A008658,AP022166
A008659,AP040306
A008660,AP034270
A008661,AP049759
A008662,AP022712
A008663,AP001310
A008664,AP027295
A008665,AP013637
A008666,AP026183
A008667,AP021657
A008668,AP044101
A008669,AP045458
A008670,AP045159
A008671,AP010477
A008672,AP027581
A008673,AP049896
A008674,AP009049
A008675,AP030619
A008676,AP030103
A008677,AP004289
A008678,AP009740
A008679,AP003620
A008680,AP001463
A008681,AP005197
A008682,AP019829
A008683,AP012962
A008684,AP020048
A008685,AP028939
A008686,AP008636
A008687,AP032496
A008688,AP028769
A008689,AP028735
A008690,AP030603
A008691,AP019179
A008692,AP022135
A008693,AP024464
A008694,AP008428
A008695,AP033428
A008696,AP048009
A008697,AP044092
A008698,AP021293
A008699,AP020983
A008700,AP033551
A008701,AP007838
A008702,AP029657
A008703,AP001814
A008704,AP039183
A008705,AP040695
A008706,AP033099
A008707,AP011807
A008708,AP040655
A008709,AP038402
A008710,AP025194
A008711,AP049902
A008712,AP042330
A008713,AP029966
A008714,AP007617
A008715,AP026328
A008716,AP046609
A008717,AP013608
A008718,AP027376
A008719,AP009702
A008720,AP023198
A008721,AP031174
A008722,AP008833
A008723,AP034213
A008724,AP033235
A008725,AP010259
A008726,AP034279
A008727,AP011896
A008728,AP015765
A008729,AP048807
A008730,AP034625
A008731,AP006771
A008732,AP014353
A008733,AP042786
A008734,AP045198
A008735,AP019499
A008736,AP027699
A008737,AP040266
A008738,AP010960
A008739,AP004178
A008740,AP032235
A008741,AP037232
A008742,AP027910
A008743,AP004758
A008744,AP032819
A008745,AP009297
A008746,AP045361
A008747,AP009730
A008748,AP012661
A008749,AP030679
A008750,AP042006
A008751,AP019432
A008752,AP031620
A008753,AP018090
A008754,AP049733
A008755,AP049132
A008756,AP003826
A008757,AP035081
A008758,AP046947
A008759,AP012709
A008760,AP007927
A008761,AP026349
A008762,AP006661
A008763,AP047988
A008764,AP030376
A008765,AP040032
A008766,AP018125
A008767,AP031256
A008768,AP032789
A008769,AP006243
A008770,AP015116
A008771,AP014653
A008772,AP038297
A008773,AP007220
A008774,AP048585
A008775,AP009261
A008776,AP007735
A008777,AP008428
A008778,AP028257
A008779,AP003519
A008780,AP021526
A008781,AP007399
A008782,AP043997
A008783,AP046311
A008784,AP009171
A008785,AP010341
A008786,AP012705
A008787,AP018071
A008788,AP034276
A008789,AP004354
A008790,AP045521
A008791,AP018077
A008792,AP004962
A008793,AP010965
A008794,AP028176
A008795,AP020407
A008796,AP031272
A008797,AP043952
A008798,AP033072
A008799,AP017241
A008800,AP024637
A008801,AP016051
A008802,AP040118
A008803,AP017594
A008804,AP006156
A008805,AP010801
A008806,AP018752
A008807,AP030602
A008808,AP020359
A008809,AP006254
A008810,AP035984
A008811,AP029913
A008812,AP042547
A008813,AP031741
A008814,AP001418
A008815,AP006195
A008816,AP045090
A008817,AP025386
A008818,AP001342
A008819,AP028195
A008820,AP029700
A008821,AP026872
A008822,AP004707
A008823,AP017118
A008824,AP022757
A008825,AP035386
A008826,AP013494
A008827,AP026380
A008828,AP041885
A008829,AP000758
A008830,AP023966
A008831,AP019424
A008832,AP019188
A008833,AP008009
A008834,AP009180
A008835,AP009696
A008836,AP024803
A008837,AP047192
A008838,AP044552
A008839,AP007748
A008840,AP047673
A008841,AP039588
A008842,AP011833
A008843,AP046650
A008844,AP038798
A008845,AP012738
A008846,AP027446
A008847,AP004964
A008848,AP045588
A008849,AP043150
A008850,AP025918
A008851,AP039060
A008852,AP015136
A008853,AP035808
A008854,AP048531
A008855,AP011335
A008856,AP011415
A008857,AP045116
A008858,AP016276
A008859,AP018894
A008860,AP004054
A008861,AP036017
A008862,AP039105
A008863,AP026908
A008864,AP000915
A008865,AP000049
A008866,AP013109
A008867,AP011014
A008868,AP034108
A008869,AP045250
A008870,AP032500
A008871,AP044976
A008872,AP046640
A008873,AP035391
A008874,AP006973
A008875,AP048484
A008876,AP026642
A008877,AP002639
A008878,AP003262
A008879,AP027263
A008880,AP039881
A008881,AP000080
A008882,AP048607
A008883,AP049014
A008884,AP002452
A008885,AP042193
A008886,AP009362
A008887,AP027963
A008888,AP044300
A008889,AP004123
A008890,AP000007
A008891,AP008348
A008892,AP042113
A008893,AP020833
A008894,AP048663
A008895,AP014169
A008896,AP016005
A008897,AP001569
A008898,AP029095
A008899,AP006447
A008900,AP045251
A008901,AP031708
A008902,AP006455
A008903,AP034623
A008904,AP016667
A008905,AP041916
A008906,AP009386
A008907,AP046738
A008908,AP022725
A008909,AP046297
A008910,AP033744
A008911,AP019296
A008912,AP037897
A008913,AP005988
A008914,AP026254
A008915,AP028036
A008916,AP037224
A008917,AP028086
A008918,AP028164
A008919,AP009000
A008920,AP008789
A008921,AP025626
A008922,AP002397
A008923,AP025822
A008924,AP005906
A008925,AP027666
A008926,AP033818
A008927,AP022008
A008928,AP032483
A008929,AP028864
A008930,AP026635
A008931,AP033453
A008932,AP029137
A008933,AP026471
A008934,AP003788
A008935,AP039628
A008936,AP010325
A008937,AP032338
A008938,AP044185
A008939,AP035911
A008940,AP019478
A008941,AP025699
A008942,AP016976
A008943,AP005088
A008944,AP009262
A008945,AP024867
A008946,AP018598
A008947,AP002340
A008948,AP027224
A008949,AP037383
A008950,AP000074
A008951,AP028816
A008952,AP008903
A008953,AP047595
A008954,AP019519
A008955,AP002381
A008956,AP003881
A008957,AP040235
A008958,AP022259
A008959,AP048773
A008960,AP005482
A008961,AP030098
A008962,AP008636
A008963,AP034419
A008964,AP022893
A008965,AP028928
A008966,AP046521
A008967,AP015239
A008968,AP010181
A008969,AP046375
A008970,AP022240
A008971,AP009407
A008972,AP030863
A008973,AP023213
A008974,AP038889
A008975,AP035034
A008976,AP026846
A008977,AP035859
A008978,AP002131
A008979,AP005924
A008980,AP026109
A008981,AP006518
A008982,AP011529
A008983,AP000642
A008984,AP007635
A008985,AP028305
A008986,AP019807
A008987,AP012675
A008988,AP012005
A008989,AP041195
A008990,AP002177
A008991,AP001225
A008992,AP032448
A008993,AP030811
A008994,AP042749
A008995,AP043317
A008996,AP047317
A008997,AP042113
A008998,AP016759
A008999,AP045544
A009000,AP018154
A009001,AP003948
A009002,AP004069
A009003,AP005077
A009004,AP042047
A009005,AP023582
A009006,AP045375
A009007,AP041024
A009008,AP002135
A009009,AP010626
A009010,AP012796
A009011,AP046091
A009012,AP029468
A009013,AP026509
A009014,AP005192
A009015,AP025586
A009016,AP027239
A009017,AP049916
A009018,AP005908
A009019,AP005282
A009020,AP024833
A009021,AP039698
A009022,AP036607
A009023,AP023720
A009024,AP032629
A009025,AP035247
A009026,AP031523
A009027,AP025534
A009028,AP008211
A009029,AP032474
A009030,AP031856
A009031,AP038385
A009032,AP028644
A009033,AP039517
A009034,AP003319
A009035,AP022967
A009036,AP038889
A009037,AP001419
A009038,AP025033
A009039,AP003243
A009040,AP000170
A009041,AP043834
A009042,AP018369
A009043,AP028589
A009044,AP041215
A009045,AP032857
A009046,AP008614
A009047,AP002775
A009048,AP017691
A009049,AP034478
A009050,AP018457
A009051,AP048714
A009052,AP007099
A009053,AP017656
A009054,AP039577
A009055,AP048219
A009056,AP019575
A009057,AP023493
A009058,AP029848
A009059,AP021723
A009060,AP026845
A009061,AP016145
A009062,AP017164
A009063,AP049635
A009064,AP027502
A009065,AP046996
A009066,AP005308
A009067,AP047712
A009068,AP024295
A009069,AP036582
A009070,AP041424
A009071,AP013805
A009072,AP031946
A009073,AP002284
A009074,AP015777
A009075,AP024517
A009076,AP044859
A009077,AP036482
A009078,AP025934
A009079,AP029531
A009080,AP038454
A009081,AP029631
A009082,AP034181
A009083,AP030736
A009084,AP032373
A009085,AP015631
A009086,AP017582
A009087,AP039509
A009088,AP039123
A009089,AP004114
A009090,AP018524
A009091,AP011279
A009092,AP013692
A009093,AP043578
A009094,AP031057
A009095,AP040554
A009096,AP005929
A009097,AP028399
A009098,AP038943
A009099,AP010432
A009100,AP034315
A009101,AP038642
A009102,AP034090
A009103,AP008413
A009104,AP046265
A009105,AP003997
A009106,AP037117
A009107,AP045558
A009108,AP039632
A009109,AP026077
A009110,AP031280
A009111,AP045980
A009112,AP041769
A009113,AP043651
A009114,AP027249
A009115,AP010030
A009116,AP023737
A009117,AP018198
A009118,AP026736
A009119,AP020931
A009120,AP046822
A009121,AP039953
A009122,AP008866
A009123,AP020027
A009124,AP014139
A009125,AP016113
A009126,AP023717
A009127,AP015155
A009128,AP028311
A009129,AP048976
A009130,AP014159
A009131,AP010088
A009132,AP029113
A009133,AP035303
A009134,AP038133
A009135,AP031647
