merchant_id,name,industry,risk_profile
M13415,Elite Solutions,Automotive,High
M13416,Vertex Solutions,Food & Beverage,Low
M13417,NextGen Retailers,Automotive,Medium
M13418,XYZ Hub,Fashion,High
M13419,Vertex World,Education,Medium
M13420,Vertex Mart,Food & Beverage,Low
M13421,XYZ Store,Fashion,Medium
M13422,NextGen Electronics,Retail,High
M13423,Global Electronics,Electronics,Medium
M13424,XYZ Services,Electronics,Medium
M13425,ABC Solutions,Healthcare,Low
M13426,Fresh Services,Healthcare,High
M13427,Fresh World,Travel,Low
M13428,Nova Foods,Automotive,Medium
M13429,ABC Hub,Fashion,Low
M13430,Elite Mart,Healthcare,High
M13431,Elite World,Travel,Medium
M13432,Vertex Store,Finance,Medium
M13433,Fresh Services,Fashion,Low
M13434,Metro Retailers,Automotive,Low
M13435,XYZ Foods,Technology,High
M13436,Metro Store,Healthcare,Medium
M13437,Metro Hub,Fashion,Low
M13438,Nova Mart,Fashion,High
M13439,Prime Electronics,Electronics,Low
M13440,Metro Foods,Education,Medium
M13441,ABC Electronics,Finance,Medium
M13442,ABC Traders,Finance,Low
M13443,Elite Retailers,Electronics,Medium
M13444,ABC Electronics,Retail,Medium
M13445,Nova Services,Retail,Low
M13446,XYZ Mart,Automotive,Medium
M13447,Fresh Retailers,Retail,Low
M13448,Vertex World,Fashion,Medium
M13449,Vertex Traders,Retail,High
M13450,XYZ Hub,Electronics,Low
M13451,Nova World,Healthcare,Medium
M13452,Prime Store,Automotive,High
M13453,Vertex Hub,Finance,High
M13454,Prime Traders,Education,Medium
M13455,Elite Hub,Healthcare,High
M13456,Prime Hub,Retail,High
M13457,ABC Hub,Automotive,Medium
M13458,ABC Hub,Retail,Medium
M13459,ABC Solutions,Retail,Low
M13460,Fresh Traders,Fashion,High
M13461,Vertex World,Healthcare,Low
M13462,Prime Traders,Finance,Low
M13463,Vertex Store,Finance,Medium
M13464,Vertex Foods,Electronics,High
M13465,Vertex Foods,Finance,High
M13466,ABC Foods,Finance,Medium
M13467,Prime Electronics,Retail,Low
M13468,Nova Foods,Fashion,Low
M13469,Prime Services,Technology,Medium
M13470,Vertex Foods,Retail,Medium
M13471,XYZ Mart,Automotive,Medium
M13472,NextGen Retailers,Education,Medium
M13473,XYZ Solutions,Food & Beverage,Low
M13474,Vertex Solutions,Travel,High
M13475,Metro Traders,Electronics,Medium
M13476,Elite Services,Education,Medium
M13477,XYZ Mart,Healthcare,Medium
M13478,Vertex World,Finance,High
M13479,Elite Store,Retail,Low
M13480,Metro Store,Fashion,Low
M13481,ABC Foods,Education,Low
M13482,Metro Store,Electronics,High
M13483,XYZ Store,Education,Low
M13484,NextGen Services,Education,Low
M13485,Global World,Fashion,Low
M13486,Metro Electronics,Fashion,Medium
M13487,XYZ Foods,Electronics,Low
M13488,Metro Traders,Technology,Medium
M13489,ABC Mart,Fashion,High
M13490,Prime Services,Automotive,Medium
M13491,Nova World,Travel,Medium
M13492,Metro Electronics,Education,High
M13493,Elite Foods,Finance,High
M13494,NextGen Electronics,Travel,Medium
M13495,Prime Store,Finance,Low
M13496,Vertex Services,Travel,Medium
M13497,Global Retailers,Food & Beverage,Medium
M13498,Prime Electronics,Food & Beverage,Low
M13499,Global Hub,Finance,High
M13500,Elite Mart,Retail,Medium
M13501,NextGen Retailers,Healthcare,Medium
M13502,ABC Services,Technology,High
M13503,Vertex Electronics,Fashion,Medium
M13504,Metro Services,Technology,Medium
M13505,Prime Electronics,Technology,Low
M13506,Vertex Solutions,Finance,High
M13507,XYZ Foods,Technology,Low
M13508,Prime Solutions,Healthcare,Low
M13509,Fresh Hub,Finance,Low
M13510,Vertex Solutions,Healthcare,Medium
M13511,Nova Solutions,Healthcare,Medium
M13512,Elite World,Retail,High
M13513,Fresh Traders,Education,High
M13514,NextGen Hub,Finance,Low
M13515,Global Foods,Fashion,Medium
M13516,NextGen Foods,Education,Low
M13517,XYZ Retailers,Healthcare,Low
M13518,Global Electronics,Education,Medium
M13519,Fresh Solutions,Electronics,Medium
M13520,Global Mart,Food & Beverage,Low
M13521,Vertex Hub,Electronics,Low
M13522,Nova World,Technology,Low
M13523,Prime Foods,Fashion,High
M13524,Fresh Retailers,Fashion,Medium
M13525,XYZ Traders,Education,Low
M13526,Vertex Retailers,Travel,Medium
M13527,Elite Electronics,Food & Beverage,Low
M13528,Nova Foods,Healthcare,Medium
M13529,Elite Services,Finance,High
M13530,Vertex World,Technology,Low
M13531,Nova Store,Automotive,High
M13532,Global Traders,Finance,Low
M13533,Elite Store,Travel,Medium
M13534,Vertex Traders,Travel,Low
M13535,XYZ World,Finance,Low
M13536,Elite Solutions,Technology,Low
M13537,Vertex Electronics,Fashion,Medium
M13538,Prime Retailers,Fashion,High
M13539,Global Traders,Electronics,High
M13540,ABC Electronics,Retail,Low
M13541,Prime World,Fashion,Low
M13542,Fresh World,Food & Beverage,Low
M13543,ABC World,Travel,Low
M13544,Metro Traders,Healthcare,High
M13545,Metro Foods,Electronics,Medium
M13546,ABC Solutions,Healthcare,Low
M13547,Fresh Solutions,Healthcare,Low
M13548,Elite Services,Education,High
M13549,Elite Electronics,Retail,Low
M13550,Elite Retailers,Healthcare,High
M13551,Elite Retailers,Fashion,Low
M13552,XYZ Hub,Fashion,Low
M13553,Fresh Solutions,Fashion,High
M13554,ABC World,Electronics,Low
M13555,Vertex Retailers,Travel,High
M13556,Vertex Mart,Travel,High
M13557,XYZ Store,Healthcare,High
M13558,ABC Solutions,Fashion,Low
M13559,Fresh Foods,Fashion,Low
M13560,Nova Solutions,Automotive,Medium
M13561,Vertex World,Finance,Low
M13562,Elite Retailers,Technology,Low
M13563,Nova World,Electronics,Medium
M13564,Fresh Store,Travel,Low
M13565,Vertex Traders,Technology,High
M13566,XYZ Store,Electronics,High
M13567,Fresh Electronics,Healthcare,Medium
M13568,Metro Electronics,Education,Low
M13569,Nova Electronics,Automotive,High
M13570,Fresh Mart,Travel,Low
M13571,Vertex Store,Automotive,High
M13572,NextGen Store,Retail,Medium
M13573,NextGen Retailers,Food & Beverage,High
M13574,Vertex Retailers,Finance,Low
M13575,NextGen Store,Automotive,Medium
M13576,Prime World,Fashion,Medium
M13577,ABC Hub,Automotive,Low
M13578,Global Services,Education,High
M13579,ABC Hub,Finance,Medium
M13580,Prime Store,Technology,Medium
M13581,XYZ Services,Electronics,Low
M13582,ABC Retailers,Travel,Low
M13583,NextGen Store,Education,Medium
M13584,Elite Foods,Technology,Medium
M13585,Global Mart,Education,Low
M13586,Elite World,Education,High
M13587,Nova Foods,Fashion,Low
M13588,Metro World,Fashion,Low
M13589,Nova Store,Automotive,Low
M13590,Nova Services,Automotive,Low
M13591,XYZ Electronics,Travel,Low
M13592,Prime Electronics,Healthcare,Medium
M13593,Nova Solutions,Finance,Low
M13594,XYZ Store,Education,High
M13595,NextGen Traders,Healthcare,High
M13596,XYZ Traders,Electronics,Low
M13597,Metro World,Automotive,High
M13598,Vertex Services,Retail,High
M13599,Prime Hub,Automotive,Medium
M13600,NextGen Solutions,Food & Beverage,High
M13601,NextGen Electronics,Electronics,Medium
M13602,Fresh World,Finance,High
M13603,Nova Foods,Electronics,High
M13604,Fresh Services,Technology,Medium
M13605,Metro Services,Healthcare,Medium
M13606,Prime Retailers,Automotive,Low
M13607,XYZ Traders,Food & Beverage,Low
M13608,NextGen Hub,Retail,High
M13609,XYZ Foods,Finance,Low
M13610,Elite World,Travel,High
M13611,NextGen Hub,Technology,High
M13612,Nova Retailers,Finance,Medium
M13613,Elite Solutions,Finance,Medium
M13614,Elite Services,Electronics,Medium
M13615,XYZ Foods,Healthcare,High
M13616,Elite Solutions,Food & Beverage,High
M13617,Nova Mart,Electronics,Low
M13618,ABC Services,Healthcare,High
M13619,Vertex Retailers,Fashion,Medium
M13620,Nova Store,Food & Beverage,High
M13621,Vertex Store,Retail,High
M13622,XYZ Store,Education,Medium
M13623,XYZ Traders,Finance,Low
M13624,Elite Store,Retail,Low
M13625,Global Retailers,Travel,Low
M13626,Elite Retailers,Electronics,Low
M13627,Nova Services,Finance,Medium
M13628,Elite Solutions,Travel,Medium
M13629,Fresh Retailers,Travel,Low
M13630,Metro Services,Food & Beverage,Medium
M13631,Vertex World,Electronics,High
M13632,Elite Foods,Technology,Medium
M13633,XYZ World,Technology,High
M13634,ABC World,Food & Beverage,High
M13635,Global Store,Technology,Low
M13636,ABC Foods,Healthcare,Low
M13637,Elite World,Automotive,High
M13638,Elite Services,Fashion,Medium
M13639,XYZ Services,Finance,High
M13640,ABC Hub,Travel,Medium
M13641,Nova Hub,Automotive,Medium
M13642,XYZ Hub,Automotive,High
M13643,Metro Traders,Healthcare,Medium
M13644,Fresh Hub,Automotive,Medium
M13645,Vertex Electronics,Finance,High
M13646,NextGen Mart,Retail,High
M13647,Nova Electronics,Food & Beverage,Low
M13648,Global Electronics,Healthcare,High
M13649,Nova World,Electronics,Low
M13650,Nova Services,Healthcare,Medium
M13651,XYZ Foods,Education,Low
M13652,Prime Retailers,Electronics,Medium
M13653,XYZ Hub,Education,Medium
M13654,NextGen Solutions,Retail,Low
M13655,Nova Solutions,Education,Medium
M13656,NextGen Mart,Education,Medium
M13657,Nova Services,Fashion,Medium
M13658,Global Electronics,Food & Beverage,High
M13659,NextGen Store,Automotive,Medium
M13660,Vertex Solutions,Fashion,Medium
M13661,Prime Foods,Travel,High
M13662,Vertex Traders,Healthcare,Medium
M13663,Global Retailers,Retail,High
M13664,NextGen Store,Finance,High
M13665,XYZ Traders,Electronics,Medium
M13666,Fresh Solutions,Technology,Low
M13667,Prime Foods,Electronics,Low
M13668,NextGen Services,Finance,Medium
M13669,XYZ Foods,Travel,Low
M13670,XYZ Electronics,Fashion,Medium
M13671,Nova Foods,Healthcare,Medium
M13672,Prime World,Finance,Low
M13673,Elite Store,Healthcare,Low
M13674,NextGen Foods,Healthcare,Medium
M13675,Nova Traders,Electronics,Medium
M13676,Global Services,Electronics,Low
M13677,Global Store,Electronics,High
M13678,Elite Mart,Technology,Medium
M13679,Fresh Mart,Fashion,Low
M13680,ABC Retailers,Food & Beverage,High
M13681,Metro Services,Food & Beverage,High
M13682,Nova Store,Retail,Low
M13683,Metro Mart,Electronics,High
M13684,Global Solutions,Technology,High
M13685,Global Electronics,Travel,Low
M13686,NextGen Solutions,Healthcare,High
M13687,Prime World,Food & Beverage,High
M13688,Vertex Services,Fashion,High
M13689,Fresh Mart,Finance,High
M13690,Global Store,Automotive,Low
M13691,Metro Solutions,Electronics,Medium
M13692,Nova Traders,Retail,Medium
M13693,Fresh Retailers,Healthcare,Medium
M13694,Fresh Hub,Food & Beverage,High
M13695,NextGen Solutions,Travel,High
M13696,Global Electronics,Finance,High
M13697,Fresh Services,Food & Beverage,High
M13698,ABC Services,Retail,Low
M13699,NextGen Foods,Travel,Low
M13700,ABC World,Electronics,Low
M13701,Nova Hub,Education,High
M13702,ABC Hub,Fashion,High
M13703,Fresh Solutions,Education,Low
M13704,NextGen Retailers,Automotive,Low
M13705,ABC Traders,Finance,Medium
M13706,XYZ Hub,Food & Beverage,Low
M13707,Global Retailers,Finance,High
M13708,Prime World,Education,High
M13709,Vertex Retailers,Automotive,Medium
M13710,Prime Retailers,Education,Medium
M13711,Elite Solutions,Education,High
M13712,Vertex World,Education,Low
M13713,Metro Mart,Finance,Medium
M13714,Nova Services,Healthcare,High
M13715,ABC Foods,Food & Beverage,Medium
M13716,ABC World,Automotive,High
M13717,NextGen Electronics,Automotive,Low
M13718,Metro Store,Education,Low
M13719,Prime World,Fashion,Low
M13720,XYZ World,Fashion,High
M13721,Metro Foods,Technology,High
M13722,Vertex Solutions,Healthcare,Low
M13723,Fresh Hub,Electronics,High
M13724,NextGen Traders,Electronics,Medium
M13725,Prime Solutions,Fashion,Low
M13726,Nova Store,Retail,Medium
M13727,Global Foods,Automotive,Low
M13728,NextGen Foods,Food & Beverage,Low
M13729,ABC Services,Food & Beverage,Medium
M13730,Metro Mart,Automotive,Low
M13731,Nova Hub,Food & Beverage,Low
M13732,ABC Solutions,Technology,Low
M13733,Metro Mart,Fashion,Low
M13734,Global Hub,Finance,High
M13735,ABC Traders,Travel,Medium
M13736,Vertex Hub,Food & Beverage,High
M13737,ABC Hub,Fashion,High
M13738,NextGen World,Fashion,Medium
M13739,Global Services,Technology,Low
M13740,Elite World,Retail,Medium
M13741,Metro Solutions,Finance,Medium
M13742,Nova Traders,Fashion,High
M13743,NextGen Electronics,Healthcare,High
M13744,XYZ Store,Education,Low
M13745,Fresh Solutions,Electronics,Low
M13746,Prime Solutions,Food & Beverage,High
M13747,Prime Hub,Food & Beverage,Low
M13748,Vertex World,Retail,Medium
M13749,Vertex Services,Food & Beverage,Low
M13750,Vertex Retailers,Retail,High
M13751,Prime Retailers,Travel,Medium
M13752,Global Store,Automotive,High
M13753,Fresh Store,Technology,High
M13754,NextGen Services,Education,High
M13755,Metro Mart,Finance,Low
M13756,XYZ Retailers,Fashion,Low
M13757,Global Traders,Automotive,Medium
M13758,Elite Retailers,Education,Low
M13759,Fresh Traders,Electronics,High
M13760,Vertex World,Technology,Medium
M13761,Global Mart,Food & Beverage,Low
M13762,Global World,Electronics,Medium
M13763,Elite World,Finance,Medium
M13764,Vertex Foods,Healthcare,Low
M13765,XYZ Solutions,Automotive,High
M13766,NextGen World,Travel,Low
M13767,Nova Foods,Technology,High
M13768,Prime Retailers,Automotive,Medium
M13769,Vertex Foods,Automotive,Low
M13770,Vertex Hub,Finance,Medium
M13771,Vertex World,Technology,High
M13772,Vertex World,Finance,Low
M13773,ABC Electronics,Retail,High
M13774,Metro Retailers,Food & Beverage,Low
M13775,XYZ Retailers,Travel,Low
M13776,NextGen Store,Education,Medium
M13777,Vertex Foods,Food & Beverage,High
M13778,Prime Solutions,Technology,Medium
M13779,Metro Solutions,Finance,Medium
M13780,XYZ Mart,Finance,Low
M13781,Global Traders,Food & Beverage,Low
M13782,Prime Mart,Fashion,High
M13783,Vertex Hub,Technology,Medium
M13784,Vertex Traders,Finance,Medium
M13785,Metro Foods,Technology,High
M13786,ABC Retailers,Education,High
M13787,Vertex Hub,Finance,High
M13788,Metro Hub,Technology,Medium
M13789,Vertex Hub,Travel,Low
M13790,NextGen Traders,Fashion,Medium
M13791,XYZ Mart,Finance,Medium
M13792,NextGen Hub,Technology,Low
M13793,Vertex Store,Technology,High
M13794,Metro Services,Automotive,High
M13795,Fresh Hub,Healthcare,Low
M13796,Nova Hub,Travel,Medium
M13797,Fresh Hub,Electronics,Low
M13798,NextGen Traders,Automotive,High
M13799,Elite Solutions,Technology,High
M13800,ABC Solutions,Food & Beverage,Medium
M13801,XYZ Traders,Retail,High
M13802,Metro Electronics,Fashion,High
M13803,NextGen Store,Education,Low
M13804,Prime World,Retail,Low
M13805,Prime Hub,Food & Beverage,Low
M13806,Global Solutions,Fashion,High
M13807,Nova Services,Technology,Medium
M13808,Metro Hub,Finance,Medium
M13809,Nova Mart,Finance,High
M13810,Fresh Store,Finance,Medium
M13811,Fresh Solutions,Automotive,Medium
M13812,Elite Traders,Electronics,Low
M13813,Global Mart,Electronics,Low
M13814,Fresh Mart,Retail,Medium
M13815,Metro Solutions,Finance,High
M13816,Global Foods,Healthcare,Medium
M13817,Prime Services,Technology,Medium
M13818,ABC Foods,Technology,Medium
M13819,Nova Electronics,Fashion,Medium
M13820,ABC Traders,Electronics,Low
M13821,NextGen Electronics,Technology,Medium
M13822,Prime Solutions,Automotive,Low
M13823,Vertex Retailers,Retail,Low
M13824,Global Foods,Food & Beverage,Low
M13825,ABC Retailers,Healthcare,Low
M13826,XYZ Hub,Retail,Medium
M13827,Metro Store,Technology,High
M13828,Elite Store,Retail,Medium
M13829,Global Traders,Healthcare,Medium
M13830,Metro Traders,Automotive,Medium
M13831,Prime Retailers,Automotive,Low
M13832,Metro Store,Healthcare,Medium
M13833,Vertex Foods,Healthcare,High
M13834,Metro Foods,Electronics,Medium
M13835,Global Services,Education,Low
M13836,NextGen Solutions,Technology,High
M13837,Nova Foods,Retail,High
M13838,Elite Mart,Education,High
M13839,Vertex Services,Fashion,Low
M13840,Prime Foods,Healthcare,Medium
M13841,Fresh Solutions,Education,Low
M13842,ABC Mart,Automotive,Low
M13843,Fresh Mart,Fashion,Medium
M13844,XYZ Services,Retail,Low
M13845,Global Retailers,Technology,Medium
M13846,Global World,Healthcare,Medium
M13847,Nova World,Electronics,Low
M13848,Global Mart,Travel,Low
M13849,Prime Store,Retail,Medium
M13850,Nova Traders,Automotive,High
M13851,Elite Solutions,Automotive,High
M13852,Prime Retailers,Fashion,Medium
M13853,XYZ Store,Travel,Medium
M13854,Global Services,Retail,Medium
M13855,Fresh Foods,Retail,Low
M13856,XYZ Solutions,Electronics,Low
M13857,ABC Mart,Travel,Low
M13858,Vertex Mart,Retail,Medium
M13859,NextGen Solutions,Food & Beverage,High
M13860,Nova Store,Automotive,Low
M13861,Vertex Mart,Fashion,High
M13862,NextGen Mart,Education,High
M13863,Metro Mart,Travel,High
M13864,XYZ Solutions,Travel,Medium
M13865,XYZ Retailers,Food & Beverage,Medium
M13866,ABC Foods,Retail,Low
M13867,XYZ Hub,Education,High
M13868,Prime Foods,Retail,Low
M13869,Elite Solutions,Fashion,Low
M13870,ABC Electronics,Food & Beverage,High
M13871,Nova Store,Retail,Medium
M13872,ABC Services,Technology,High
M13873,ABC World,Technology,Medium
M13874,Vertex Foods,Retail,High
M13875,Nova Retailers,Finance,High
M13876,Fresh Traders,Finance,High
M13877,Vertex Hub,Finance,Medium
M13878,Metro World,Finance,Medium
M13879,Elite Electronics,Electronics,High
M13880,Fresh Retailers,Automotive,High
M13881,Vertex Services,Technology,High
M13882,XYZ Retailers,Education,Medium
M13883,Fresh Mart,Electronics,Medium
M13884,Vertex World,Automotive,High
M13885,Vertex Solutions,Healthcare,Medium
M13886,Prime Hub,Automotive,High
M13887,Fresh Solutions,Technology,Low
M13888,Global World,Automotive,Medium
M13889,XYZ Traders,Finance,Medium
M13890,Nova Traders,Electronics,Medium
M13891,Metro Retailers,Retail,Low
M13892,Prime World,Retail,Medium
M13893,Global Solutions,Education,High
M13894,Prime Traders,Healthcare,High
M13895,Vertex Foods,Technology,High
